,oci,street,street_from,street_to,oci_desc,COLLISION_DATE,COLLISION_TIME,PRIMARY_RD,SECONDARY_RD,CHP_BEAT_TYPE,WEATHER_1,COLLISION_SEVERITY,PRIMARY_COLL_FACTOR,PCF_VIOL_CATEGORY,LIGHTING,ROAD_SURFACE,ROAD_COND_1
414,68.646,FRONT ST,W ASH ST,W BEECH ST,Fair,20150307,0001,FRONT ST,W ASH ST,0,A,3,D,00,C,A,H
415,41.158,EL CAJON BL,FAIRMOUNT AV,44TH ST,Fair,20150307,1350,EL CAJON BL,FAIRMONT AV,0,A,4,A,12,A,A,H
416,86.176,06TH AV,QUINCE DR,REDWOOD ST,Good,20150308,1046,06TH AV,QUINCE ST,0,A,4,A,21,A,A,H
417,51.07,LAMONT ST,GARNET AV,FELSPAR ST,Fair,20150307,1030,LAMONT ST,GRAND AV,0,A,3,A,08,A,A,H
418,89.624,MESA COLLEGE DR,BERGER AV,BERGER AV,Good,20150309,0935,MESA COLLEGE DR,BERGER AV,0,A,4,A,04,A,A,H
419,46.74,UNIVERSITY AV,08TH AV,08TH AV,Fair,20150307,1645,UNIVERSITY AV,08TH AV,0,A,4,A,09,A,A,H
420,81.56,POLK AV,33RD ST,WABASH AV,Good,20150303,1820,POLK AV,WABASH AV,S,A,0,A,08,C,A,H
421,91.816,SOLEDAD MTN RD,SAGEBRUSH CT,LA JOLLA SCENIC S DR,Good,20150306,0805,SOLEDAD MOUNTAIN RD,LA JOLLA SCENE DR S,S,A,0,A,06,A,A,H
422,90.958,IMPERIAL AV,VIEWCREST DR,CITY BOUNDARY,Good,20150302,1040,IMPERIAL AV,VIEWCREST,0,B,4,A,09,A,B,H
423,89.15,ALTA VIEW DR,PARKSIDE AV,S WOODMAN ST,Good,20150303,0408,ALTA VIEW,WOODMAN ST,0,B,4,A,03,C,A,H
424,57.546,UNIVERSITY AV,RENO DR,48TH ST,Fair,20150308,1510,UNIVERSITY AV,48TH ST,0,A,4,A,03,A,A,H
425,48.984,UNIVERSITY AV,COLLEGE AV,CARTAGENA DR,Fair,20150305,1048,UNIVERSITY AV,COLLEGE AV,0,A,3,A,12,A,A,D
426,84.82,MARKET ST,05TH AV,06TH AV,Good,20150307,1703,MARKET ST,06TH AV,0,A,3,A,12,A,A,H
427,86.962,IMPERIAL AV,WEST ST,47TH ST,Good,20150308,0418,IMPERIAL AV,47TH ST,0,A,4,A,12,C,A,H
