,oci,street,street_from,street_to,oci_desc,COLLISION_DATE,COLLISION_TIME,PRIMARY_RD,SECONDARY_RD,CHP_BEAT_TYPE,WEATHER_1,COLLISION_SEVERITY,PRIMARY_COLL_FACTOR,PCF_VIOL_CATEGORY,LIGHTING,ROAD_SURFACE,ROAD_COND_1
3537,52.37,CATALINA BL,CHARLES ST,LOMALAND DR,Fair,20131001,0645,CATALINA BL,LOMA LAND DR,0,A,3,A,12,A,A,H
3538,43.24,W WASHINGTON ST,DOVE ST,EAGLE ST,Fair,20131001,0745,WASHINGTON ST,EAGLE ST,0,A,3,A,08,A,A,H
3539,28.79,UNIVERSITY AV,NORMAL ST,HERBERT ST,Poor,20131001,1205,UNIVERSITY AV,HERBEI-ST,0,A,4,A,08,A,A,H
3540,35.9,MIDWAY DR,KEMPER ST,DUKE ST,Poor,20130524,1750,MIDWAY DR,DUKE ST,0,A,4,A,- ,A,A,H
3541,54.54,HOLIDAY CT,VILLA LA JOLLA DR,END,Fair,20130923,2000,HOLIDAY CT,VILLA LA JOLLA DR,0,A,2,A,11,D,A,H
3542,24.11,50TH ST,EL CAJON BL,MONROE AV,Poor,20130924,2102,50TH ST,EL CAJON BL,0,A,2,A,11,C,A,H
3543,76.14,S EUCLID AV,CHURCHWARD ST,HOLLY ST,Good,20130912,2024,S EUCLID AV,CHURCHWARD ST,0,A,2,A,10,C,A,H
3544,48.58,GENESEE AV,MARLESTA DR,BOYD AV,Fair,20130917,1919,GENESEE AV,BOYD AV,0,A,2,A,11,C,A,H
3545,70,FERN ST,FIR ST,GRAPE ST,Good,20130918,2115,FERN,GRAPE ST,0,A,3,A,08,C,A,H
3546,87.71,SKYLINE DR,S SIENA ST,DEEROCK PL,Good,20131003,1825,SKYLINE DR,DEEROCK PL,0,A,4,A,- ,C,A,H
3547,84.1,CARMEL VALLEY RD,POINTE DEL MAR WY,OLD EL CAM REAL,Good,20131003,1445,CARMEL VALLEY RD,OLD EL CAMINO REAL,0,B,4,A,03,A,A,H
3548,49.55,WASHINGTON ST,01ST AV,03RD AV,Fair,20131003,1315,WASHINGTON ST,03RD,0,B,3,A,08,A,A,H
3549,50.36,MISSION VILLAGE DR,FERMI AV,ADMIRAL AV,Fair,20131005,1520,MISSION VILLAGE DR,FERMI AV,0,A,4,A,12,A,A,H
3550,45.9,QUALCOMM WY,CAM DEL RIO NORTH,CAM DE LA REINA,Fair,20131004,2138,QUALCOMM WY,CAMINO DEL RIO N,0,A,4,A,12,B,A,H
3551,87.54,LINDA VISTA RD,FULTON ST,LEVANT ST,Good,20130829,2000,LINDA VISTA RD,FULTON ST,0,A,2,A,08,C,A,H
3552,54.22,PACIFIC HEIGHTS BL,MIRA MESA BL,PACIFIC MESA BL,Fair,20130913,0949,PACIFIC HEIGHTS BL,MIRA MESA BL,0,B,2,D,00,A,A,H
3553,15.17,INGRAHAM ST,BUENA VISTA ST,BAYONNE DR,Poor,20130914,1840,INGRAHAM ST,BUENA VISTA ST,0,A,2,B,22,A,A,H
3554,87.33,TORREY PINES SCENIC DR,BEGIN,NORTH TORREY PINES RD,Good,20130929,1920,TORREY PINES SCENIC DR,N TORREY PINES RD,0,A,3,A,08,D,A,H
3555,70.94,RANCHO CARMEL DR,CARMEL MTN RD,AVENUE OF SCIENCE,Good,20130926,0230,RANCHO CARMEL DR,AV OF SCIENCE,0,A,3,A,08,D,A,H
3556,30.36,MISSION BL,PACIFIC BEACH DR,REED AV,Poor,20130926,1600,MISSION BL,PACIFIC BEACH DR,0,A,4,D,00,A,A,H
3557,52.64,NIMITZ BL,SHAFTER ST,SCOTT ST,Fair,20130926,0820,NIMITZ BL,SCOTT,0,A,4,A,09,A,A,H
3558,75.02,NIMITZ BL,SUNSET CLIFFS BL RA,SUNSET CLIFFS BL,Good,20130925,1800,NIMITZ BL,SUNSET CLIFFS BL,0,B,3,A,- ,B,A,H
3559,69,OCEAN VIEW HILLS PY,KENTMERE TR,LYNDHURST TR,Fair,20130925,1400,OCEAN VIEW HILLS PKWY,LYNDHURST TRL,0,A,4,A,03,A,A,H
3560,48.54,AERO DR,DALEY CENTER DR,MURPHY CANYON RD,Fair,20130930,1821,AERO DR,MURPHY CANYON RD,0,A,4,A,12,B,A,H
3561,35.9,MIDWAY DR,KEMPER ST,DUKE ST,Poor,20130927,1115,MIDWAY DR,KEMPER ST,0,A,4,A,03,A,A,H
3562,64.5,11TH AV,G ST,F ST,Fair,20130926,1209,11TH AV,F ST,0,A,4,-,- ,A,A,H
3563,38.62,LINCOLN AV,ARIZONA ST,HAMILTON ST,Poor,20130928,2018,LINCOLN AV,HAMILTON ST,0,A,4,A,09,D,A,H
3564,100,ROSECRANS ST,DUMAS ST,ELLIOTT ST,Good,20130929,0943,ROSECRANS,ELLIOT,0,A,4,A,03,A,A,H
3565,22.85,MC KEE ST,KETTNER BL,SAN DIEGO AV,Poor,20130930,1240,MCKEE ST,SAN DIEGO AV,0,A,4,A,17,A,A,H
3566,84.79,54TH ST,LEA ST,UNIVERSITY AV,Good,20130927,1815,54TH ST,UNIVERSITY AV,0,A,3,A,08,A,A,H
3567,71.13,BARNETT AV,LYTTON ST,TRUXTUN RD,Good,20130927,1603,BARNETT AV,TRUXTUN RD,0,A,4,A,03,A,A,H
3568,69,MARKET ST,30TH ST,31ST ST,Fair,20130915,0245,MARKET ST,31ST ST,0,A,2,A,08,C,A,H
3569,57,MADISON AV,EDGEWARE RD,42ND ST,Fair,20130929,0001,MADISON AV,52ND ST,0,A,4,A,08,C,A,H
3570,19.29,LINCOLN AV,32ND ST,BANCROFT ST,Poor,20131001,0439,LINCOLN AV,32ND ST,0,A,4,A,09,C,A,H
3571,84.86,30TH ST,FERN ST,KALMIA ST,Good,20131006,1034,30TH ST,FERN ST,0,A,4,A,09,A,A,H
3572,42.22,MARKET ST,WHITMORE ST,40TH ST,Fair,20131005,1514,MARKET ST,40TH ST,0,A,4,A,08,A,A,H
3573,83,54TH ST,STREAMVIEW DR,CHOLLAS PY,Good,20131003,1611,54TH ST,CHOLLAS PKWY,0,A,3,A,08,A,A,H
3574,69.79,GRAND AV,OCEAN BL,MISSION BL,Fair,20131004,0845,GRAND AV,MISSION BL,0,A,3,A,09,A,A,H
3575,86.43,DIANE AV,ABERDEEN ST,LEHRER DR,Good,20131005,1145,DIANE AV,LEHRER DR,0,A,4,A,04,A,A,H
3576,55.66,S 43RD ST,Z ST,BETA ST,Fair,20131006,0525,S 43RD ST,BETA ST,0,A,3,A,08,C,A,H
3577,100,NATIONAL AV,DEWEY ST,S EVANS ST,Good,20131004,1721,NATIONAL,DEWEY,0,A,3,A,09,A,A,H
3578,43.46,POWAY RD,CREEKVIEW DR,SPRINGBROOK DR,Fair,20131007,0815,POWAY RD,CREEKVIEW DR,0,A,4,A,12,A,A,H
3579,25.48,MISSION BL,GRAND AV,HORNBLEND ST,Poor,20131005,1949,MISSION BL,HORNBLEND ST,0,A,4,A,03,C,A,H
3580,83.53,RAMSDELL CT,EGLANTINE CT,TIPPERARY WY,Good,20131004,1146,RAMSDELL CT,EGLANTINE CT,0,A,4,A,09,A,A,H
3581,51.27,PACIFIC HY SB OFF RA,PACIFIC HY,SPORTS ARENA BL,Fair,20130927,1310,PACIFIC HY,SPORTS ARENA BL,0,A,3,A,08,A,A,-
3582,80.8,EL CAJON BL,40TH ST,CENTRAL AV,Good,20131007,1815,EL CAJON BL,40TH ST,0,A,4,A,03,A,A,H
3583,28.42,17TH ST,G ST,F ST,Poor,20130917,1010,17TH ST,G ST,0,B,4,A,09,A,A,H
3584,18.45,VILLAGE GLEN DR,CASTLE GLEN DR,RUFFIN RD,Poor,20131008,1723,VILLAGE GLEN DR,CASTLE GLEN,0,B,4,A,03,A,A,H
3585,83.29,BERNARDO CENTER DR,BERNARDO PLAZA CT,RANCHO BERNARDO RD,Good,20131011,2043,BERNARDO CENTER RD,BERNARDO PLAZA DR,0,A,4,A,12,C,A,H
3586,16.57,25TH ST,C ST,B ST,Poor,20131004,1227,25TH ST,B ST,0,A,3,A,08,A,A,H
3587,45.9,QUALCOMM WY,CAM DEL RIO NORTH,CAM DE LA REINA,Fair,20131013,1450,QUALCOMM WY,CAMINO DEL RIO N,0,A,4,A,04,A,A,H
3588,55.59,FRIARS RD,RANCHO MISSION RD,SANTO RD,Fair,20131015,0654,FRIARS RD,RANCHO MISSION RD,0,A,4,A,12,A,A,H
3589,54.34,MIRAMAR RD,CABOT DR,CAM RUIZ,Fair,20131001,1515,MIRAMAR RD,CAMINO RUIZ,0,A,4,A,- ,A,A,H
3590,49.95,GRAND AV,NOYES ST,OLNEY ST,Fair,20130913,0800,GRAND AV,ONLEY ST,0,A,3,A,08,A,A,H
3591,56.57,EL CAJON BL,51ST ST,52ND ST,Fair,20130930,1320,EL CAJON BL,52ND ST,0,A,4,A,- ,A,A,H
3592,48.42,BALBOA AV,BALBOA WY,GENESEE AV,Fair,20131010,2123,BALBOA AV,BALBOA AV 4600,0,A,4,A,08,D,A,H
3593,84.41,WIGHTMAN ST,CHEROKEE AV,37TH ST,Good,20131007,1430,WIGHTMAN ST,37TH ST,0,A,4,A,12,A,A,H
3594,78.76,SANTA MONICA AV,BACON ST,ABBOTT ST,Good,20131005,0025,SANTA MONICA AV,ABBOTT ST,0,A,4,A,10,C,A,H
3595,24.24,INGRAHAM ST,CHALCEDONY ST,LAW ST,Poor,20131005,2355,INGRAHAM ST,LAW ST,0,A,4,A,09,C,A,H
3596,100,CAM DEL SUR,PASEO DEL SUR,ARTESIAN RD,Good,20131007,2043,CAMINO DEL SUR,CAMINO DEL SUR 16190,0,A,4,A,08,D,A,H
3597,31.3,MT ROYAL AV,MT ROYAL PL,ROYAL GREENS PL,Poor,20131006,1811,MT  ROYAL AV,ROYAL GREENS PL,0,A,3,A,08,A,A,H
3598,59.31,LA JOLLA SHORES DR,TORREY PINES RD,LA JOLLA SHORES DR RA,Fair,20131008,1757,LA JOLLA SHORES DR,TORREY PINES RD,0,A,3,A,08,A,A,H
3599,51,SOLEDAD MTN RD,FELSPAR ST,BERYL WY,Fair,20131008,1849,SOLEDAD MOUNTAIN RD,FELSPAR ST,0,A,4,A,- ,C,A,H
3600,64.23,RANCHO PENASQUITOS BL,AZUAGA ST,CARMEL MTN RD,Fair,20131010,1502,RANCHO PENASQUITOS BL,CARMEL MOUNTAIN RD,0,A,4,A,12,A,A,H
3601,100,POMERADO RD,POMERADO PL,GRANDEE PL,Good,20131008,1124,POMERADO RD,POMERADO RD 10200,0,A,3,A,08,A,A,H
3602,65,09TH AV,B ST,A ST,Fair,20131014,1123,09TH AV,A ST,0,A,4,A,12,A,A,H
3603,84.27,FRONT ST,W G ST,W F ST,Good,20131015,0815,FRONT ST,W F ST,0,A,4,A,03,A,A,H
3604,21.95,CONVOY ST,BALBOA AV,DAGGET ST,Poor,20131005,0059,CONVOY ST,BALBOA AV,0,A,4,A,03,C,A,H
3605,51.57,BROADWAY,PARK BL,13TH ST,Fair,20131009,1556,BROADWAY,13TH ST,0,B,4,A,21,A,B,H
3606,57,MONTEZUMA RD,COLLEGE AV,ROCKFORD DR,Fair,20130924,0922,MONTEZUMA RD,ROCKFORD DR,0,A,3,A,08,A,A,H
3607,38.38,ADOBE FALLS RD,ADOBE FALLS PL,MILL PEAK RD,Poor,20130813,1432,ADOBE FALLS RD,ADOBE FALLS RD 5300,0,A,4,B,22,A,A,H
3608,87.55,TORREY PINES RD,DUNAWAY DR,LA JOLLA VILLAGE DR,Good,20130928,2202,TORREY PINES RD,DUNAWAY DR,0,A,3,A,08,D,A,H
3609,49.14,70TH ST,EL CAJON BL,MOHAWK ST,Fair,20130918,0452,70TH ST,EL CAJON BL,0,A,4,A,12,C,A,H
3610,44.75,NIMITZ BL,CHATSWORTH BL,CENTRALOMA DR,Fair,20130919,0915,NIMITZ BL,CHATSWORTH BL,0,A,4,A,03,A,A,H
3611,49.62,S MEADOWBROOK DR,S ROYAL OAK DR,PARADISE VALLEY RD,Fair,20130917,1554,E MEADOWBROOK DR,PARADISE VALLEY RD,0,A,4,A,09,A,A,H
3612,49.55,WASHINGTON ST,01ST AV,03RD AV,Fair,20130920,2101,WASHINGTON ST,03RD AV,0,A,4,A,11,C,A,H
3613,51.44,MIRAMAR RD,BLACK MTN RD,KEARNY VILLA RD,Fair,20130927,2130,MIRAMAR RD,BLACK MOUNTAIN,0,A,3,A,09,D,A,H
3614,41.74,MT ALIFAN DR,GENESEE AV,MT AGUILAR DR,Fair,20130921,1500,MOUNT ALIFAN DR,GENESEE AV,0,A,3,A,03,A,A,H
3615,84.18,LEON AV,SATURN BL,HOLLISTER ST,Good,20130914,0614,LEON AV,HOLLISTER ST,0,B,4,A,03,A,A,H
3616,84.04,MANGO DR,CALAIS DR,END,Good,20130915,1400,MANGO DR, CALAIS DR,0,A,3,A,21,A,A,H
3617,39,HYATT ST,EAST HYATT ST,FULTON ST,Poor,20130921,1405,HYATT ST,FULTON ST,0,A,4,A,21,A,A,-
3618,100,MIRA MESA BL,REAGAN RD,CAM RUIZ,Good,20130916,1650,MIRA MESA BL,CAM RUIZ,0,A,4,A,03,A,A,H
3619,82,MEADE AV,MC CLINTOCK ST,38TH ST,Good,20130909,1426,MEADE AV,MC CLINTOCK ST,0,A,3,A,03,A,A,H
3620,100,MIRA MESA BL,REAGAN RD,CAM RUIZ,Good,20130910,2125,MIRA MESA BL,CAMINO RUIZ,0,A,4,A,03,C,A,H
3621,51.16,BLACK MTN RD,HILLERY DR,MIRA MESA BL,Fair,20130917,1657,BLACK MOUNTAIN RD,HILLERY DR,0,A,3,A,03,A,A,H
3622,33,MARKET ST,05TH AV,06TH AV,Poor,20131013,0037,MARKET ST,05TH AV,0,A,4,A,03,C,A,H
3623,35.9,MIDWAY DR,KEMPER ST,DUKE ST,Poor,20131014,1514,MIDWAY DR,DUKE ST,0,A,4,A,08,A,A,H
3624,56.62,PARADISE VALLEY RD,ZEST ST,BRIARWOOD RD,Fair,20131011,0710,PARADISE VALLEY RD,BRIARWOOD RD,0,A,3,A,08,A,A,H
3625,51,MAIN ST,S 29TH ST,S 30TH ST,Fair,20131011,2140,MAIN ST,30TH ST,0,A,4,A,05,C,A,H
3626,18.99,W BEECH ST,KETTNER BL,PACIFIC HY,Poor,20131011,1215,BEECH ST,PACIFIC HY,0,A,4,A,- ,A,A,H
3627,80.33,CALLE DE LINEA,BEGIN,CACTUS RD,Good,20131011,0855,CALLE DE LINEA,CACTUS RD,0,A,3,A,03,A,A,H
3628,57,UNIVERSITY AV,FLORIDA ST,ALABAMA ST,Fair,20130922,0720,UNIVERSITY AV,FLORIDA AV,0,A,4,A,03,A,A,H
3629,45.97,EUCLID AV,LYON ST,FEDERAL BL,Fair,20131004,2248,EUCLID AV,FEDERAL BL,0,A,2,A,11,C,A,H
3630,42.3,CAM RUIZ,MIRAMAR RD,ACTIVITY RD,Fair,20131010,1740,CAMINO RUIZ,MIRAMAR RD,0,A,4,A,12,A,-,H
3631,84.79,54TH ST,LEA ST,UNIVERSITY AV,Good,20131009,1639,54TH ST,LEA ST,0,B,4,A,03,A,B,H
3632,53.24,RHOADES RD,RHOADES CT,DISSINGER AV,Fair,20131006,1340,RHOADES RD,RHOADES CT,0,A,4,A,08,A,A,H
3633,51,RANCHO MISSION RD,SAN DIEGO MISSION RD,FRIARS RD,Fair,20131010,1906,RANCHO MISSION RD,MISSION RD,0,A,4,A,08,C,A,H
3634,34.13,AFTON RD,HURLBUT ST,GLENHAVEN ST,Poor,20131012,1440,AFTON RD,HURLBUT ST,0,A,4,A,12,A,A,H
3635,69,UNIVERSITY AV,44TH ST,HIGHLAND AV,Fair,20131009,1808,UNIVERSITY AV,44TH ST,0,B,4,A,04,B,B,H
3636,57,PARK BL,HOWARD AV,EL CAJON BL,Fair,20131013,2130,PARK BL,EL CAJON BL,0,A,4,A,09,C,A,-
3637,16.96,W WASHINGTON ST,HANCOCK ST,KURTZ ST,Poor,20131012,0126,WASHINGTON ST,HANCOCK ST,0,B,4,A,03,-,A,H
3638,69,BERNARDO OAKS DR,RIOS RD,CASERO RD,Fair,20131012,1926,BERNARDO OAKS DR,RIOS RD,0,A,3,A,12,C,A,H
3639,32.2,UNIVERSITY AV,CARTAGENA DR,BONILLO DR,Poor,20131009,0824,UNIVERSITY AV,BONILLO DR,0,B,4,A,03,A,B,H
3640,74.01,CASTELAR ST,SEASIDE ST,WEST POINT LOMA BL,Good,20131014,1733,CASTELAR ST,W POINT LOMA BL,0,A,4,A,21,A,A,H
3641,46.47,SANTO RD,TIERRASANTA BL,PORTO CT,Fair,20131016,1920,SANTO RD,PORTO CT,0,A,4,A,12,C,A,H
3642,60.56,EL CAJON BL,50TH ST,ALTADENA AV,Fair,20131015,0730,EL CAJON BL,50TH ST,0,A,3,A,08,A,A,H
3643,100,FEDERAL BL,50TH ST,EUCLID AV,Good,20131015,1445,FEDERAL BL,EUCLID AV,0,A,3,A,10,A,A,H
3644,51,LA JOLLA VILLAGE DR,LEBON DR,REGENTS RD,Fair,20131016,1500,LA JOLLA VILLAGE DR,LEBON DR,0,A,3,A,07,A,A,H
3645,42.3,CAM RUIZ,MIRAMAR RD,ACTIVITY RD,Fair,20131016,1950,CAMINO RUIZ,ACTIVITY RD,0,A,4,A,12,C,A,H
3646,34.5,CLAIREMONT MESA BL,GENESEE AV,FRINK AV,Poor,20131012,1500,CLAIREMONT MESA BL,GENESEE AV,0,A,4,A,- ,A,A,H
3647,57.05,CLAIREMONT MESA BL,KEARNY VILLA RD,COMPLEX DR,Fair,20131017,1600,CLAIREMONT MESA BL,KEARNY VILLA RD,0,A,4,A,12,A,A,H
3648,73.44,W MARKET ST,COLUMBIA ST,MARKET PL,Good,20131015,1215,MARKET ST,MARKET ST 1700,0,A,4,A,09,A,A,H
3649,40.22,EL CAJON BL,EUCLID AV,48TH ST,Fair,20131017,1300,EL CAJON BL,48TH ST,0,A,3,A,04,A,A,H
3650,55.26,ADOBE FALLS RD,WARING RD,ALVARADO CANYON RD,Fair,20131002,1700,ADOBE FALLS RD,ALVARADO CANYON RD,0,A,4,A,04,A,A,H
3651,30.73,AKINS AV,62ND ST,63RD ST,Poor,20131016,0821,AKINS AV,62ND ST,0,A,4,A,03,A,A,H
3652,58.25,PACIFIC HY,W CEDAR ST,W GRAPE ST,Fair,20131019,2159,PACIFIC HY,GRAPE ST,0,A,3,-,- ,C,A,H
3653,79.97,ALDFORD DR,ALDFORD PL,CHASEWOOD DR,Good,20131019,1520,ALFORD DR,CHASEWOOD DR,0,A,3,A,08,A,A,H
3654,100,POMERADO RD,POMERADO PL,GRANDEE PL,Good,20131005,1031,POMERADO RD,GRANDEE PL,0,A,3,A,09,A,A,H
3655,55.82,UNIVERSITY AV,28TH ST,UTAH ST,Fair,20131019,2230,UNIVERSITY AV,UTAH ST,0,A,3,A,08,C,A,H
3656,40.67,ZION AV,ARCHWOOD AV,CRAWFORD ST,Fair,20131017,1648,ZION AV,ARCHWOOD,0,A,3,A,05,A,A,H
3657,35.63,MARKET ST,07TH AV,08TH AV,Poor,20131017,1328,MARKET ST,07TH AV,0,A,4,A,09,A,A,H
3658,64.46,COLLWOOD BL,COLLWOOD WY,MONTEZUMA RD,Fair,20131006,0143,COLLWOOD BL,COLLWOOD,0,A,4,A,08,C,A,H
3659,62,30TH ST,MEADE AV,MONROE AV,Fair,20131018,2139,30TH ST,MEADE,0,A,4,A,03,C,A,H
3660,76.78,MARLBOROUGH DR,EAST CANTERBURY DR,LYMER DR,Good,20131013,1629,MARLBOROUGH,LYMER DR,0,A,3,A,08,A,A,H
3661,39,RADIO DR,WINNETT ST,ATTIX ST,Poor,20131020,1616,RADIO DR,WINNETT DR,0,A,4,A,11,A,A,H
3662,50.23,EL CAJON BL,MARCELLENA RD,54TH ST,Fair,20131010,1150,EL CAJON BL,54TH ST,0,A,4,A,08,A,A,H
3663,55.06,SOLITA AV,67TH ST,68TH ST,Fair,20131019,1740,SOLITA  AV,68TH ST,0,A,3,A,- ,A,A,H
3664,86.76,EL CAJON BL,71ST ST,72ND ST,Good,20131010,0745,EL CAJON BL,71ST ST,0,B,3,A,- ,A,A,H
3665,84.95,CATALINA BL,LA PALOMA ST,POINT LOMA AV,Good,20131017,1413,CATALINA BL,LA PALOMA ST,0,A,4,A,04,A,B,F
3666,32.26,BARNETT AV,MIDWAY DR,JESSOP LN,Poor,20130915,1754,BARNETT AV,JESSOP LN,0,A,3,A,01,A,A,H
3667,60.28,HOLLISTER ST,IRIS AV,LEON AV,Fair,20131019,0455,HOLLISTER ST,LEON AV,0,A,3,A,08,C,A,H
3668,55.57,TWAIN AV,ESTRELLA AV,FENIMORE WY,Fair,20131023,0141,TWAIN AV,FENIMORE ST,0,A,3,A,05,C,A,H
3669,19.67,KEARNY MESA RD,KEARNY VILLA RD,I-15 SB ON RA,Poor,20131024,0728,KEARNY MESA RD,KEARNY MESA RD 9200,0,B,4,A,09,A,A,H
3670,28.84,EXECUTIVE WY,LA JOLLA VILLAGE DR,EXECUTIVE DR,Poor,20131019,2205,EXECUTIVE WY,LA JOLLA VILLAGE DR,0,A,4,A,10,C,A,H
3671,100,TWIN TRAILS DR,ROUNDUP AV,TRAIL DUST AV,Good,20131014,0805,TWIN TRAILS DR,TRAIL DUST AV,0,A,4,A,- ,A,A,H
3672,55.19,MISSION CENTER RD,MISSION CENTER CT,FRIARS RD RA,Fair,20131020,2127,MISSION CENTER RD,MISSION CENTER RD 5400,0,A,4,D,00,C,A,H
3673,51,MISSION GORGE RD,MISSION GORGE PL,TWAIN AV,Fair,20131016,1059,MISSION GORGE RD,MISSION GORGE PL 4500,0,A,3,A,09,A,A,H
3674,48.42,BALBOA AV,BALBOA WY,GENESEE AV,Fair,20131024,0855,BALBOA AV,BALBOA AV 9500,0,B,3,A,03,A,A,H
3675,61.31,STANDLAKE ST,TAMARAND WY,THELBORN WY,Fair,20131022,0255,STANDLAKE ST,THE BORN WY,0,A,4,A,03,-,A,H
3676,25.1,INGRAHAM ST,REED AV,THOMAS AV,Poor,20131016,1703,INGRAHAM ST,THOMAS AV,0,A,4,A,09,A,A,H
3677,40,SOTO ST,VOLTAIRE ST,GREENE ST,Fair,20131023,1620,SNOOK ST,BORDELON ST,0,A,4,A,11,A,A,H
3678,39.83,KEARNY VILLA RD,MESA COLLEGE DR,AERO DR,Poor,20131017,0140,KEARNY VILLA RD,MESA COLLEGE OC,0,A,3,A,08,D,A,B
3679,35.97,SPORTS ARENA BL,CAM DEL RIO WEST,KEMPER ST,Poor,20131019,1034,SPORTS ARENA BL,KEMPER ST,0,A,4,A,21,A,A,H
3680,64.37,MIRAMAR RD,MIRAMAR PL,CAM SANTA FE,Fair,20131030,0016,MIRAMAR RD,CAMINO SANTA FE,0,B,3,A,03,D,A,H
3681,28.49,10TH AV,PENNSYLVANIA AV,ROBINSON AV,Poor,20131102,2200,10TH AV,ROBINSON AV,0,A,3,A,09,C,A,H
3682,55.59,FRIARS RD,RANCHO MISSION RD,SANTO RD,Fair,20131026,1615,FRIARS RD,RANCHO MISSION RD,0,A,4,A,12,A,A,H
3683,80.8,EL CAJON BL,40TH ST,CENTRAL AV,Good,20131027,1700,EL CAJON BL,40TH ST,0,A,4,A,05,A,A,H
3684,51,MAIN ST,S 29TH ST,S 30TH ST,Fair,20131005,0015,MAIN ST,S 30TH ST,0,A,2,A,11,C,A,H
3685,64.28,NAVAJO RD,PARK RIDGE BL,JACKSON DR,Fair,20131025,2347,NAVAJO RD,PARK RIDGE BL,0,A,4,A,08,D,A,H
3686,75.72,INDIA ST,W GRAPE ST,W HAWTHORN ST,Good,20131022,1425,INDIA ST,W GRAPE ST,0,A,4,A,21,A,A,H
3687,44.45,GRAND AV,FANUEL ST,GRESHAM ST,Fair,20131027,0854,GRAND AV,GRESHAM ST,0,B,3,A,09,A,A,H
3688,42.3,CAM RUIZ,MIRAMAR RD,ACTIVITY RD,Fair,20131028,0942,CAMINO RUIZ,ACTIVITY RD,0,A,4,A,12,A,B,H
3689,85.48,EL CAJON BL,72ND ST,HARBINSON AV,Good,20131027,1659,EL CAJON BL,62ND ST,0,A,3,A,10,A,A,H
3690,34.5,CLAIREMONT MESA BL,GENESEE AV,FRINK AV,Poor,20131026,1507,CLAIREMONT MESA BL,GENESEE,0,A,4,A,03,A,A,H
3691,86.08,EASTGATE ML,JUDICIAL DR,EASTGATE DR,Good,20131025,1900,EGATE MALL,EGATE DR,0,B,3,A,03,C,A,H
3692,64.37,MIRAMAR RD,MIRAMAR PL,CAM SANTA FE,Fair,20131027,1544,MIRAMAR RD,CAMINO SANTA FE,0,A,3,A,05,A,A,H
3693,49.7,EMERSON ST,ROSECRANS ST,LOCUST ST,Fair,20131025,1213,EMERSON ST,ROSECRANS ST,0,A,3,A,08,A,A,H
3694,100,ROSECRANS ST,FREEMAN ST,GOLDSMITH ST,Good,20131023,1608,ROSECRANS ST,FREEMAN ST,0,A,3,A,09,A,A,H
3695,54.88,38TH ST,EL CAJON BL,MEADE AV,Fair,20131025,1315,38TH ST,EL CAJON BL,0,A,3,A,03,A,A,H
3696,50.77,NIMITZ BL,SCOTT ST,ROSECRANS ST,Fair,20131023,0923,NIMITZ BL,ROSECRANS ST,0,B,4,A,03,A,A,H
3697,78.76,MISSION BL,SAN JOSE PL,SALEM CT,Good,20131026,1415,MISSION BL,SAN JOSE PL,0,B,4,-,- ,A,A,H
3698,76.85,SATURN BL,CANTAMAR RD,ELM AV,Good,20131022,0650,SATURN BL,PALM AV,S,A,4,C,18,B,A,H
3699,80.69,FRAZEE RD,HAZARD CENTER DR,FRIARS RD,Good,20131028,1100,FRAZEE RD,HAZARD CENTER DR,0,B,4,A,09,A,A,H
3700,78.29,BARNETT AV,PELELIU WY,TUSCALOOSA ST,Good,20131029,1730,BARNETT,TUSCALOOSA ST,0,A,3,A,12,-,A,H
3701,66.95,CAM DEL RIO WEST,GAINES ST,ROSECRANS ST,Fair,20131028,1400,CAMINO DEL RIO W,ROSECRANS,0,B,4,A,04,A,A,H
3702,69,W SAN YSIDRO BL,COTTONWOOD RD,SMYTHE AV,Fair,20131018,1544,W SAN YSIDRO BL,COTTONWOOD AV,0,A,4,A,08,A,A,H
3703,32.23,MENLO AV,HOME AV,OLIVE ST,Poor,20131024,1445,MENLO AV,HOME AV,0,A,4,A,03,A,A,H
3704,54.85,BALBOA AV,MORENA BL RA,MORAGA AV,Fair,20131029,1955,BALBOA AV,MORAGA,0,A,3,A,03,C,A,H
3705,53.44,SYCHAR RD,LOS SONETO DR,WELLING WY,Fair,20131019,0718,SYCHAR RD,LOS SONETO DR,0,A,2,A,08,A,A,H
3706,65,09TH AV,A ST,ASH ST,Fair,20131021,1711,09TH AV,ASH ST,0,A,3,A,12,A,A,H
3707,51,BEYER BL,CARNELL AV,VERALEE DR,Fair,20131024,1839,BEYER BL,CARWELL AV,0,A,4,A,11,D,A,H
3708,43.34,MARKET ST,DODSON ST,30TH ST,Fair,20131022,0749,MARKET ST,30TH ST,0,B,4,A,03,A,A,H
3709,38.06,WINNETT ST,TOOLEY ST,FEDERAL BL,Poor,20131103,2026,WINNETT ST,TOOLEY ST,0,B,3,A,08,D,A,H
3710,35.97,SPORTS ARENA BL,CAM DEL RIO WEST,KEMPER ST,Poor,20131101,1855,ARENA BL,KEMPER ST,0,A,3,A,03,C,A,H
3711,22.06,FLOREY ST,PAULING AV,CATHER AV,Poor,20131029,2107,FLOREY ST,PAULING AV,0,B,2,A,08,D,A,H
3712,85.29,LINDA VISTA RD,COMSTOCK ST,ULRIC ST,Good,20131016,2005,LINDA VISTA TER,ULRIC ST,0,A,2,A,11,C,A,H
