"OBJECTID","STOP_UID","STOP_AGENCY","STOP_ID","STOP_NAME","STOP_LAT","STOP_LON","STOP_CODE","LOCATION_TYPE","PARENT_STATION","WHEELCHAIR_BOARDING","INTERSECTION_CODE","STOP_PLACE","LONGITUDE","LATITUDE"
183,MTS_10159,MTS,10159,Clairemont Mesa Bl & Overland Av,32.83126451,-117.13126195,10159,0,,1,N-E/B,claove,-117.131250050419,32.8312597379205
184,MTS_10160,MTS,10160,Adams Av & 30th St,32.76282743,-117.13037565,10160,0,,1,N-E/B,30ada,-117.130363755741,32.7628226611329
185,MTS_10161,MTS,10161,University Av & 30th St,32.7483355,-117.13024061,10161,0,,1,N-E/B,uni30t,-117.130228712494,32.7483307351351
186,MTS_10162,MTS,10162,Upas St & 30th St,32.74102988,-117.12948143,10162,0,,1,N-E/B,,-117.129469528872,32.7410251168749
187,MTS_10163,MTS,10163,Ocean View Bl & 30th St,32.70111472,-117.12966834,10163,0,,1,N-E/B,,-117.129656444649,32.7011099640873
188,MTS_10164,MTS,10164,Imperial Av & 30th St,32.70634271,-117.12962298,10164,0,,1,N-E/B,,-117.129611088274,32.7063379456235
189,MTS_10165,MTS,10165,Main St & 30th St,32.69275093,-117.12929561,10165,0,,1,F-E/B,,-117.129283710391,32.6927461731444
190,MTS_10166,MTS,10166,C St & 30th St,32.71680897,-117.13040045,10166,0,,1,M-Street-E/B,,-117.130388550033,32.7168042085256
191,MTS_10167,MTS,10167,Beech St & Fern St,32.72122117,-117.12951136,10167,0,,1,F-E/B,,-117.129499465111,32.7212164083139
192,MTS_10168,MTS,10168,Mira Mesa Bl & Marbury Av,32.91589478,-117.12997238,10168,0,,1,N-E/B,,-117.129960467591,32.9158899956006
193,MTS_10169,MTS,10169,Adams Av & Boundary St,32.76283621,-117.12837192,10169,0,,1,N-E/B,,-117.128360019534,32.7628314437374
194,MTS_10171,MTS,10171,Market St & 31st St,32.71157701,-117.12753276,10171,0,,1,N-E/B,,-117.127520868738,32.7115722499931
195,MTS_10176,MTS,10176,Balboa Av & Ruffin Rd,32.82219862,-117.12874611,10176,0,,2,N-E/B,balruf,-117.128734209638,32.8221938408981
196,MTS_10177,MTS,10177,Ocean View Bl & 32nd St,32.7011366,-117.12543617,10177,0,,1,N-E/B,,-117.125424273324,32.701131836248
197,MTS_10178,MTS,10178,Imperial Av & 32nd St,32.7063728,-117.12539389,10178,0,,1,N-E/B,imp32,-117.125381999281,32.7063680380816
198,MTS_10179,MTS,10179,Market St & 32nd St,32.71159492,-117.12540024,10179,0,,1,N-E/B,,-117.125388345545,32.7115901537421
199,MTS_10180,MTS,10180,Clairemont Mesa Bl & Ruffin Rd,32.83127549,-117.12701691,10180,0,,1,N-E/B,,-117.12700500136,32.8312707176797
200,MTS_10182,MTS,10182,Camino Del Rio N & Mission City Pkwy,32.77551596,-117.12708963,10182,0,,1,N-E/B,mispky,-117.127077729949,32.7755111903171
201,MTS_10184,MTS,10184,Market St & 33rd St,32.71168209,-117.12240687,10184,0,,0,N-E/B,,-117.122394973353,32.7116773287065
202,MTS_10186,MTS,10186,Ocean View Bl & 33rd St,32.70115313,-117.12271551,10186,0,,1,N-E/B,,-117.122703615406,32.7011483736051
203,MTS_10187,MTS,10187,Imperial Av & 33rd St,32.70666939,-117.12271486,10187,0,,0,N-E/B,,-117.1227029628,32.7066646256344
204,MTS_10188,MTS,10188,Adams Av & 33rd St,32.76329493,-117.12298956,10188,0,,2,N-E/B,,-117.122977664209,32.7632901598979
205,MTS_10189,MTS,10189,El Cajon Bl & 33rd St,32.75515457,-117.12249906,10189,0,,1,N-E/B,,-117.12248716683,32.7551498004875
206,MTS_10190,MTS,10190,El Cajon Bl & 35th St,32.75515393,-117.11752246,10190,0,,0,F-E/B,,-117.117510567868,32.7551491586586
207,MTS_10191,MTS,10191,Aero Dr & West Canyon Av,32.80835573,-117.12313039,10191,0,,1,N-E/B,,-117.123118494106,32.8083509589764
208,MTS_10194,MTS,10194,Camino Del Rio S & Scheidler Wy,32.77667102,-117.12039247,10194,0,,1,N-E/B,,-117.120380576396,32.7766662521482
209,MTS_10195,MTS,10195,National Av & 35th St,32.69594054,-117.11902661,10195,0,,1,N-E/B,,-117.119014717361,32.6959357771873
210,MTS_10196,MTS,10196,El Cajon Bl & 35th St,32.75513002,-117.11818577,10196,0,,1,N-E/B,,-117.118173877886,32.7551252551529
211,MTS_10197,MTS,10197,National Av & 36th St,32.6959479,-117.11719991,10197,0,,1,N-E/B,,-117.117188015335,32.6959431412697
212,MTS_10198,MTS,10198,Adams Av & 35th St,32.76325179,-117.11741354,10198,0,,1,N-E/B,,-117.117401640234,32.7632470249177
213,MTS_10201,MTS,10201,El Cajon Bl & 36th St,32.75512983,-117.11586662,10201,0,,1,N-E/B,,-117.115854720757,32.7551250601407
214,MTS_10203,MTS,10203,Imperial Av & 37th St,32.7048041,-117.1147774,10203,0,,0,N-E/B,,-117.114765507688,32.7047993374537
215,MTS_10204,MTS,10204,El Cajon Bl & 37th St,32.75509992,-117.11385942,10204,0,,1,N-E/B,,-117.113847527658,32.7550951528035
216,MTS_10205,MTS,10205,National Av & 38th St,32.69597766,-117.112565,10205,0,,1,N-E/B,,-117.112553108029,32.6959729021236
217,MTS_10206,MTS,10206,Ocean View Bl & 38th St,32.70121027,-117.1126422,10206,0,,1,N-E/B,,-117.112630312928,32.7012055097596
218,MTS_10207,MTS,10207,Imperial Av & 38th St,32.70481068,-117.11266118,10207,0,,1,N-E/B,,-117.112649291153,32.704805913695
219,MTS_10208,MTS,10208,University Av & 38th St,32.74964632,-117.11197481,10208,0,,1,N-E/B,,-117.11196291856,32.7496415554415
220,MTS_10209,MTS,10209,El Cajon Bl & 38th St,32.75507993,-117.11200195,10209,0,,1,M-Street-E/B,,-117.111990057688,32.7550751609742
221,MTS_10210,MTS,10210,Camino Del Rio S & 3661,32.77785771,-117.11540681,10210,0,,1,M-Street-E/B,,-117.115394907307,32.7778529360989
222,MTS_10214,MTS,10214,National Av & 40th St,32.69601305,-117.1082812,10214,0,,1,N-E/B,,-117.108269309412,32.6960082908555
223,MTS_10215,MTS,10215,Carmel Mountain Rd & Freeport Rd,32.96068595,-117.11100583,10215,0,,1,M-Street-E/B,cmrfre,-117.110993920245,32.9606811593176
224,MTS_10216,MTS,10216,Imperial Av & 40th St,32.70475529,-117.10878242,10216,0,,2,M-Street-E/B,,-117.108770529376,32.7047505321531
225,MTS_10219,MTS,10219,Home Av & Hixson Av,32.72434645,-117.10524706,10219,0,,1,N-E/B,,-117.105235169729,32.7243416810182
226,MTS_10220,MTS,10220,National Av & 41st St,32.69602495,-117.106175,10220,0,,1,N-E/B,,-117.106163107604,32.6960201845471
227,MTS_10221,MTS,10221,Market St & Morrison St,32.71138957,-117.10570654,10221,0,,1,N-E/B,,-117.105694644437,32.7113848071485
228,MTS_10223,MTS,10223,Ocean View Bl & San Miguel Av,32.70048297,-117.10459622,10223,0,,1,N-E/B,,-117.104584326748,32.7004782105262
229,MTS_10224,MTS,10224,Adams Av & Biona Dr,32.76317276,-117.10431631,10224,0,,1,N-E/B,,-117.104304412012,32.7631679868763
230,MTS_10225,MTS,10225,Market St & Denby St,32.71139783,-117.10292696,10225,0,,1,N-E/B,,-117.102915071524,32.7113930669053
231,MTS_10227,MTS,10227,National Av & San Pasqual St,32.69641482,-117.10306155,10227,0,,1,F-W/B,,-117.103049661497,32.6964100627812
232,MTS_10228,MTS,10228,8th St & F Av,32.67756198,-117.10040606,10228,0,,1,F-E/B,,-117.100394173856,32.6775572185056
233,MTS_10229,MTS,10229,Carmel Mountain Rd & Stoney Creek Rd,32.96337085,-117.10312898,10229,0,,1,M-Street-N/B,cmrsck,-117.103117068458,32.9633660536953
234,MTS_10230,MTS,10230,Home Av & Fairmount Av,32.728334,-117.10015461,10230,0,,1,N-E/B,,-117.100142714286,32.7283292308888
235,MTS_10231,MTS,10231,Ocean View Bl & Elizabeth St,32.70045362,-117.09929737,10231,0,,1,N-E/B,,-117.099285480951,32.7004488549913
236,MTS_10232,MTS,10232,Imperial Av & 45th St,32.70406208,-117.0981456,10232,0,,0,N-E/B,,-117.098133708429,32.704057315376
237,MTS_10235,MTS,10235,Logan Av & 47th St,32.69670801,-117.09320233,10235,0,,1,F-E/B,47log,-117.093190443657,32.696703252625
238,MTS_10236,MTS,10236,Ocean View Bl & 47th St,32.70040491,-117.09398209,10236,0,,1,N-E/B,,-117.093970200715,32.700400144784
239,MTS_10237,MTS,10237,Zion Av & Crawford St (Kaiser),32.79289558,-117.09425673,10237,0,,1,N-E/B,kaihos,-117.094244829784,32.7928908085497
240,MTS_10238,MTS,10238,University Av & 47th St,32.74947427,-117.09352192,10238,0,,1,N-E/B,,-117.093510026956,32.7494695056311
241,MTS_10241,MTS,10241,Zion Av & Seaman St,32.79291256,-117.09217429,10241,0,,1,N-E/B,,-117.092162393242,32.7929077824327
242,MTS_10242,MTS,10242,University Av & Estrella Av,32.74945296,-117.09020096,10242,0,,1,N-E/B,,-117.090189064853,32.7494481891535
243,MTS_10243,MTS,10243,El Cajon Bl & Estrella Av,32.75623028,-117.09027209,10243,0,,1,N-E/B,elc48,-117.090260202969,32.7562255067992
244,MTS_10247,MTS,10247,El Cajon Bl & 50th St,32.75669001,-117.08692943,10247,0,,1,N-E/B,,-117.086917535873,32.756685236559
245,MTS_10248,MTS,10248,Zion Av & Winona Av,32.79283799,-117.08534981,10248,0,,1,M-Street-E/B,,-117.085337919814,32.7928332187297
246,MTS_10250,MTS,10250,El Cajon Bl & 54th St,32.75787567,-117.07862662,10250,0,,0,F-E/B,,-117.078614730474,32.7578709051018
247,MTS_10252,MTS,10252,University Av & 52nd St,32.74899361,-117.08376976,10252,0,,1,N-E/B,,-117.083757865003,32.7489888408837
248,MTS_10253,MTS,10253,Zion Av & 51st St,32.79283556,-117.0836772,10253,0,,1,N-E/B,,-117.083665310306,32.7928307842569
249,MTS_10254,MTS,10254,E St & 3rd Av,32.64451482,-117.08177193,10254,0,,1,N-E/B,e3rd,-117.08176005167,32.6445100621775
250,MTS_10255,MTS,10255,Olvera Av & Gwen St,32.69784545,-117.08153072,10255,0,,1,N-E/B,,-117.081518837817,32.6978406835366
251,MTS_10256,MTS,10256,Zion Av & Waring Rd,32.79280044,-117.08154872,10256,0,,1,M-Street-E/B,,-117.08153682617,32.7927956663027
252,MTS_10257,MTS,10257,El Cajon Bl & 54th St,32.7576761,-117.0796949,10257,0,,1,N-E/B,elc54,-117.079683011485,32.7576713317711
253,MTS_10258,MTS,10258,Montezuma Rd & 54th St,32.77105299,-117.07970378,10258,0,,2,N-E/B,,-117.079691889775,32.7710482143179
254,MTS_10259,MTS,10259,Olvera Av & San Onofre Ter,32.69880564,-117.07771059,10259,0,,1,N-E/B,,-117.077698705272,32.6988008731207
255,MTS_10260,MTS,10260,El Cajon Bl & Dayton St,32.75814842,-117.0768922,10260,0,,1,F-E/B,elc54,-117.076880314023,32.7581436466225
256,MTS_10261,MTS,10261,Grape St & 55th St,32.72760644,-117.07699259,10261,0,,0,M-Street-E/B,,-117.076980698215,32.7276016746794
257,MTS_10262,MTS,10262,College Av & El Cajon Bl,32.76195317,-117.0668634,10262,0,,0,F-N/B,elccol,-117.066851512484,32.7619483993808
258,MTS_10263,MTS,10263,Olvera Av & Las Flores Ter,32.69935486,-117.07491048,10263,0,,1,N-E/B,,-117.074898590413,32.699350095969
259,MTS_10264,MTS,10264,Roswell St & Kelton Rd,32.71581815,-117.07535066,10264,0,,0,N-E/B,,-117.075338773233,32.7158133812445
260,MTS_10266,MTS,10266,Streamview Dr & Lynn St,32.74321554,-117.07158754,10266,0,,2,N-E/B,,-117.071575651123,32.7432107692105
261,MTS_10267,MTS,10267,Market St & Merlin Dr,32.70999972,-117.07162581,10267,0,,0,N-E/B,,-117.071613919676,32.7099949522569
262,MTS_10268,MTS,10268,Skyline Dr & Radio Dr,32.70141969,-117.07109724,10268,0,,1,N-E/B,,-117.071085359333,32.7014149286344
263,MTS_10271,MTS,10271,Rancho Bernardo Rd & Acena Dr,33.02266727,-117.07053434,10271,0,,1,N-E/B,,-117.070522432865,33.0226624694981
264,MTS_10272,MTS,10272,Del Sol Bl & Ocean Bluffs,32.57376204,-117.0630382,10272,0,,1,M-Street-E/B,,-117.063026330411,32.5737572873712
265,MTS_10273,MTS,10273,Imperial Av & 62nd St,32.70967287,-117.06413249,10273,0,,1,M-Street-E/B,imp62,-117.064120608749,32.7096681033043
266,MTS_10274,MTS,10274,Montezuma Rd & 63rd St,32.77041066,-117.06472964,10274,0,,1,N-E/B,,-117.06471774857,32.7704058843267
267,MTS_10276,MTS,10276,Imperial Av & 63rd St,32.7098784,-117.06255766,10276,0,,1,N-E/B,,-117.062545776845,32.7098736329932
268,MTS_10277,MTS,10277,Rancho Bernardo Rd & Bernardo Oaks Dr,33.01928995,-117.06545905,10277,0,,1,N-E/B,,-117.06544714802,33.0192851527005
269,MTS_10278,MTS,10278,Streamview Dr & Hasty Dr,32.74399002,-117.06129489,10278,0,,1,N-E/B,,-117.061283000501,32.7439852463642
270,MTS_10279,MTS,10279,Rancho Bernardo Rd & Meandro Dr,33.01854372,-117.06316517,10279,0,,1,N-E/B,,-117.063153268199,33.0185389181383
271,MTS_10280,MTS,10280,Skyline Dr & Detroit Pl,32.70122966,-117.05909725,10280,0,,1,N-E/B,,-117.059085362522,32.7012248946291
272,MTS_10284,MTS,10284,Montezuma Rd & Reservoir Dr,32.76907119,-117.05734556,10284,0,,1,M-Street-E/B,,-117.057333669532,32.7690664211897
273,MTS_10286,MTS,10286,Imperial Av & Woodman St,32.71071811,-117.05563748,10286,0,,1,M-Street-E/B,,-117.05562559472,32.7107133464603
274,MTS_10287,MTS,10287,Skyline Dr & Woodman St,32.70117147,-117.05539095,10287,0,,1,N-E/B,,-117.055379068381,32.7011667026549
275,MTS_10288,MTS,10288,University Av & Aragon Dr,32.7552306,-117.05385222,10288,0,,1,F-E/B,,-117.053840334695,32.7552258257846
276,MTS_10290,MTS,10290,El Cajon Bl & Montezuma Rd,32.76813892,-117.05448076,10290,0,,1,M-Street-E/B,,-117.054468869121,32.7681341504894
277,MTS_10291,MTS,10291,Imperial Av & 68th St,32.71125466,-117.05132825,10291,0,,1,N-E/B,,-117.051316371444,32.711249892279
278,MTS_10292,MTS,10292,Imperial Av & 69th St,32.71180223,-117.04953865,10292,0,,1,N-E/B,,-117.049526765371,32.7117974626951
279,MTS_10293,MTS,10293,Skyline Dr & 69th St,32.70251753,-117.04958447,10293,0,,1,N-E/B,,-117.049572585259,32.7025127697065
280,MTS_10294,MTS,10294,University Av & 69th St,32.75506844,-117.04962229,10294,0,,1,N-E/B,uni69t,-117.049610404069,32.7550636639503
281,MTS_10296,MTS,10296,Skyline Dr & Buccaneer Dr,32.7027509,-117.0449478,10296,0,,1,N-E/B,,-117.044935919768,32.7027461339249
282,MTS_10299,MTS,10299,Skyline Dr & Sychar Rd,32.70316505,-117.04294908,10299,0,,1,N-E/B,,-117.042937200704,32.7031602813666
283,MTS_10303,MTS,10303,El Cajon Bl & 73rd St,32.76872907,-117.04056588,10303,0,,1,N-E/B,elc73,-117.040553997685,32.7687243005471
284,MTS_10306,MTS,10306,El Cajon Bl & Jessie Av,32.76863289,-117.03798527,10306,0,,1,N-E/B,,-117.037973384514,32.7686281175936
285,MTS_10307,MTS,10307,Skyline Dr & Siena St,32.70287961,-117.03730975,10307,0,,1,N-E/B,,-117.037297874571,32.7028748416165
286,MTS_10308,MTS,10308,University Av & Lowell St,32.75740049,-117.03744894,10308,0,,1,N-E/B,,-117.037437053045,32.7573957141962
287,MTS_10310,MTS,10310,El Cajon Bl & Parks Av,32.76819913,-117.03358965,10310,0,,1,F-E/B,,-117.03357777127,32.7681943595296
288,MTS_10311,MTS,10311,Jackson Dr & Lake Shore Dr,32.79785878,-117.03521059,10311,0,,1,N-E/B,,-117.035198705512,32.7978540061862
289,MTS_10312,MTS,10312,Jamacha Rd & Glencoe Dr,32.71536671,-117.03201132,10312,0,,1,M-Street-E/B,,-117.031999438849,32.7153619448056
290,MTS_10313,MTS,10313,Main St & Broadway (Lemon Grove Depot),32.74249573,-117.03091544,10313,0,,2,N-N/B,brotro,-117.03090355558,32.7424909572527
291,MTS_10314,MTS,10314,University Av & Maple Av,32.76195824,-117.0304081,10314,0,,1,N-E/B,,-117.030396220695,32.7619534627571
292,MTS_10315,MTS,10315,Jackson Dr & Cowles Mountain Bl,32.795305,-117.02833461,10315,0,,1,N-E/B,,-117.028322725298,32.7953002279185
293,MTS_10317,MTS,10317,University Av & La Mesa Bl,32.76414544,-117.02701835,10317,0,,1,M-Street-E/B,,-117.027006468016,32.764140662333
294,MTS_10318,MTS,10318,Paradise Valley Rd & Meadowbrook Dr,32.69767706,-117.02510955,10318,0,,1,M-Street-E/B,,-117.025097675064,32.6976722925511
295,MTS_10319,MTS,10319,Jamacha Rd & Cardiff St,32.71754502,-117.02611659,10319,0,,1,N-E/B,carjam,-117.026104715731,32.7175402490915
296,MTS_10320,MTS,10320,University Av & Allison Av,32.76577668,-117.02504838,10320,0,,1,N-E/B,,-117.025036500242,32.7657719106781
297,MTS_10321,MTS,10321,San Vicente St & Cardiff St,32.71215697,-117.02496704,10321,0,,2,M-Street-E/B,,-117.024955163176,32.7121522010542
298,MTS_10322,MTS,10322,Jackson Dr & Lake Badin Av,32.79404489,-117.02417126,10322,0,,2,N-E/B,,-117.024159372439,32.7940401144274
299,MTS_10324,MTS,10324,Allison Av & Spring St,32.76596372,-117.02151721,10324,0,,1,N-E/B,lamtre,-117.021505334027,32.7659589461263
300,MTS_10325,MTS,10325,Jackson Dr & Boulder Lake Av,32.79354688,-117.0207436,10325,0,,2,N-E/B,,-117.020731713128,32.7935421001409
301,MTS_10326,MTS,10326,Allison Av & Palm Av,32.7659153,-117.01958773,10326,0,,1,N-E/B,allpal,-117.019575853424,32.7659105271611
302,MTS_10328,MTS,10328,La Mesa Bl & University Av,32.76780465,-117.01542724,10328,0,,1,N-N/B,,-117.015415357931,32.7677998763397
303,MTS_10330,MTS,10330,Sweetwater Rd & Jamacha Rd,32.71422822,-117.01279998,10330,0,,1,F-S/B,,-117.012788103597,32.7142234533334
304,MTS_10331,MTS,10331,La Mesa Bl & Glen St,32.76934368,-117.01100328,10331,0,,1,N-E/B,,-117.010991403138,32.7693389036332
305,MTS_10332,MTS,10332,Orville St & Brucker Dr,32.70916815,-117.00925492,10332,0,,1,M-Street-E/B,orvbru,-117.009243041112,32.7091633864385
306,MTS_10333,MTS,10333,La Mesa Bl & Jackson Dr,32.77042545,-117.00850765,10333,0,,1,N-E/B,,-117.008495775458,32.7704206788967
307,MTS_10334,MTS,10334,Navajo Rd & Jaffe Ct,32.8027961,-117.00867259,10334,0,,1,N-E/B,nav125,-117.00866071014,32.8027913201551
308,MTS_10335,MTS,10335,Orville St & Gillespie Dr,32.70916515,-117.00750913,10335,0,,1,N-E/B,,-117.007497256271,32.709160379499
309,MTS_10336,MTS,10336,La Mesa Bl & Garfield St,32.77230406,-117.00604158,10336,0,,1,N-E/B,,-117.006029699526,32.7722992834617
310,MTS_10346,MTS,10346,Pearl St & La Jolla Bl,32.83915156,-117.27792366,10346,0,,1,F-E/B,,-117.277911732163,32.8391467936375
311,MTS_10347,MTS,10347,Silverado St & Herschel Av,32.84518365,-117.27340634,10347,0,,1,N-N/B,silher,-117.273394413517,32.8451788825576
312,MTS_10349,MTS,10349,Torrey Pines Rd & Prospect St,32.84741114,-117.26694278,10349,0,,1,F-N/B,,-117.266930855816,32.8474063649063
313,MTS_10351,MTS,10351,Turquoise St & La Jolla Bl,32.80809277,-117.26131048,10351,0,,1,F-E/B,,-117.261298559156,32.8080880004578
314,MTS_10357,MTS,10357,Grand Av & Bayard St,32.79503048,-117.25269959,10357,0,,1,F-E/B,,-117.252687668025,32.7950257123836
315,MTS_10358,MTS,10358,Garnet Av & Cass St,32.79737632,-117.25151897,10358,0,,1,F-E/B,garcas,-117.251507044224,32.7973715549922
316,MTS_10359,MTS,10359,W Mission Bay Dr & Mission Bl,32.77191447,-117.25042589,10359,0,,1,F-S/B,mismis,-117.25041397407,32.7719097106012
317,MTS_10360,MTS,10360,Grand Av & Cass St,32.79542712,-117.25090128,10360,0,,1,F-E/B,,-117.250889357843,32.7954223532777
318,MTS_10361,MTS,10361,W Mission Bay Dr & Mariners Wy,32.77088084,-117.24671191,10361,0,,1,F-E/B,,-117.246699989046,32.7708760781872
319,MTS_10363,MTS,10363,Garnet Av & Fanuel St,32.79855918,-117.24596103,10363,0,,1,F-E/B,,-117.245949112146,32.7985544153584
320,MTS_10364,MTS,10364,Voltaire St & Sunset Cliffs Bl,32.74974432,-117.24299587,10364,0,,1,F-E/B,,-117.242983951674,32.7497395588522
321,MTS_10365,MTS,10365,West Point Loma Bl & Sunset Cliffs Bl,32.75076385,-117.24199256,10365,0,,1,F-E/B,wplsun,-117.241980647477,32.7507590906923
322,MTS_10366,MTS,10366,Voltaire St & Ebers St,32.74868075,-117.24127308,10366,0,,1,F-E/B,,-117.24126116594,32.7486759854834
323,MTS_10368,MTS,10368,La Jolla Village Dr & N. Torrey Pines Rd,32.86997223,-117.24179276,10368,0,,1,F-S/B,,-117.241780837304,32.8699674557179
324,MTS_10369,MTS,10369,Voltaire St & Froude St,32.747543,-117.239543,10369,0,,1,F-E/B,,-117.239531084175,32.7475382378589
325,MTS_10370,MTS,10370,Grand Av & Ingraham St,32.79786443,-117.23973098,10370,0,,1,F-E/B,graing,-117.239719059126,32.7978596671862
326,MTS_10371,MTS,10371,Voltaire St & Soto St,32.74623225,-117.23744676,10371,0,,1,M-Street-E/B,,-117.237434841512,32.7462274905752
327,MTS_10372,MTS,10372,W Mission Bay Dr & Quivira Rd,32.76523713,-117.23760123,10372,0,,1,F-E/B,,-117.237589316827,32.7652323700639
328,MTS_10374,MTS,10374,Gilman Dr & Myers Dr,32.87694863,-117.23553288,10374,0,,1,F-E/B,gilmye,-117.235520949837,32.8769438522241
329,MTS_10375,MTS,10375,Grand Av & Lamont St,32.79906206,-117.23432273,10375,0,,1,F-E/B,,-117.234310807219,32.7990572945386
330,MTS_10378,MTS,10378,La Jolla Village Dr & Villa La Jolla Dr,32.87149562,-117.23310721,10378,0,,1,F-E/B,,-117.233095282659,32.8714908471512
331,MTS_10379,MTS,10379,West Point Loma Bl & Temecula St,32.75224904,-117.23259626,10379,0,,1,N-E/B,,-117.232584344224,32.7522442755888
332,MTS_10381,MTS,10381,Voltaire St & Las Lomas St,32.7413332,-117.23104682,10381,0,,1,F-E/B,,-117.231034906834,32.741328439778
333,MTS_10382,MTS,10382,Macaulay St & Tustin St,32.7328054,-117.23128033,10382,0,,2,N-E/B,,-117.231268411618,32.7328006365669
334,MTS_10383,MTS,10383,Garnet Av & Olney St,32.80219779,-117.22952819,10383,0,,1,F-E/B,,-117.229516267772,32.8021930279245
335,MTS_10384,MTS,10384,Grand Av & Olney St,32.80026295,-117.22881999,10384,0,,1,F-E/B,,-117.228808071928,32.8002581794359
336,MTS_10386,MTS,10386,Garnet Av & Fogg St,32.80344839,-117.22570831,10386,0,,2,F-E/B,,-117.225696391972,32.8034436247433
337,MTS_10390,MTS,10390,Garnet Av & Soledad Mountain Rd,32.80496453,-117.22340462,10390,0,,1,M-Street-E/B,,-117.223392701624,32.8049597592986
338,MTS_10391,MTS,10391,La Jolla Village Dr & Lebon Dr,32.87059245,-117.22324803,10391,0,,1,F-E/B,,-117.223236108838,32.8705876785195
339,MTS_10392,MTS,10392,West Point Loma Bl & Groton St,32.75436227,-117.22153796,10392,0,,1,F-E/B,wplgro,-117.221526051214,32.7543575115514
340,MTS_10395,MTS,10395,Grand Av & Bond St,32.80218535,-117.21961502,10395,0,,1,F-E/B,,-117.219603101137,32.8021805822151
341,MTS_10396,MTS,10396,Garnet Av & Mission Bay Dr,32.80644496,-117.21688901,10396,0,,1,M-Street-E/B,,-117.216877092852,32.8064401965971
342,MTS_10399,MTS,10399,Nobel Dr & Regents Rd,32.86723165,-117.21861871,10399,0,,1,F-E/B,regnob,-117.218606783207,32.8672268772199
343,MTS_10400,MTS,10400,La Jolla Village Dr & Regents Rd,32.87146483,-117.21786083,10400,0,,1,F-E/B,,-117.21784890562,32.8714600533932
344,MTS_10401,MTS,10401,Governor Dr & Regents Rd,32.85127586,-117.21623535,10401,0,,1,F-E/B,,-117.216223428838,32.851271088656
345,MTS_10404,MTS,10404,Governor Dr & Scripps St,32.85095029,-117.21498789,10404,0,,1,F-E/B,,-117.214975970886,32.8509455196821
346,MTS_10407,MTS,10407,Clairemont Mesa Bl & Moraga Av,32.82841685,-117.21300249,10407,0,,1,F-E/B,,-117.212990569107,32.8284120823476
347,MTS_10408,MTS,10408,Governor Dr & Stadium St,32.85072425,-117.21296004,10408,0,,1,F-E/B,,-117.21294811632,32.8507194751178
