GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1400000US06073005400,06073005400,"Census Tract 54, San Diego County, California",4759,345,85836,9859,77.6,7.1,91813,12923,4.2,2.8,(X),(X),0.0,0.7,-,**,12.7,5.2,(X),(X),0.6,1.0,-,**,1.1,1.3,-,**,3.9,2.9,102279,74942,15.0,5.1,86760,52116,64.6,8.0,94637,13987,1.8,2.4,-,**,52.9,6.5,86291,13366,25.7,5.4,100326,52968,19.5,3.4,75739,46748,1538,309,140758,18623,10.9,6.9,(X),(X),89.1,6.9,(X),(X),84.7,8.2,(X),(X),11.1,7.3,(X),(X),4.2,4.9,(X),(X),3221,397,75164,17827,39.5,7.6,(X),(X),29.0,8.2,(X),(X),10.5,6.1,(X),(X),60.5,7.6,(X),(X),50.3,8.6,(X),(X),10.3,5.5,(X),(X),21.2,(X),(X),(X),21.7,(X),(X),(X),21.0,(X),(X),(X)
1400000US06073005500,06073005500,"Census Tract 55, San Diego County, California",0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
1400000US06073005600,06073005600,"Census Tract 56, San Diego County, California",2772,182,58804,19538,81.0,5.1,69052,15216,4.3,2.8,87468,70080,1.0,1.6,-,**,8.2,2.9,26743,11160,0.0,1.2,-,**,2.1,1.7,52841,45467,3.5,3.3,(X),(X),14.2,5.4,51346,45300,70.2,6.0,70231,14001,3.6,2.4,(X),(X),48.1,7.2,(X),(X),24.4,6.0,(X),(X),24.0,4.3,(X),(X),607,163,121492,42241,3.6,4.3,-,**,96.4,4.3,121573,43852,83.5,11.1,(X),(X),4.6,4.0,(X),(X),11.9,10.3,(X),(X),2165,222,51449,21296,43.6,9.3,43750,30135,37.6,8.9,30815,22658,6.0,3.1,123011,32031,56.4,9.3,54336,24620,44.6,9.2,30574,17767,11.8,5.9,104184,75857,32.0,(X),(X),(X),29.7,(X),(X),(X),32.6,(X),(X),(X)
1400000US06073005700,06073005700,"Census Tract 57, San Diego County, California",815,69,40250,11040,78.7,6.7,41688,9395,5.9,5.0,(X),(X),0.0,3.9,-,**,9.3,4.3,(X),(X),0.0,3.9,-,**,3.3,2.3,(X),(X),2.8,2.2,(X),(X),18.5,6.4,31307,13409,64.3,7.6,46563,6870,9.7,4.1,(X),(X),58.0,6.6,(X),(X),16.3,4.5,(X),(X),16.0,4.2,(X),(X),89,47,32443,18099,5.6,8.7,-,**,94.4,8.7,32159,22603,92.1,12.9,32045,12892,0.0,29.7,-,**,7.9,12.9,-,**,726,76,40800,10300,47.7,7.5,(X),(X),38.6,7.2,(X),(X),9.1,4.4,(X),(X),52.3,7.5,(X),(X),36.1,8.2,(X),(X),16.3,6.5,(X),(X),22.8,(X),(X),(X),60.7,(X),(X),(X),18.2,(X),(X),(X)
1400000US06073005800,06073005800,"Census Tract 58, San Diego County, California",1706,158,77892,14062,89.6,4.9,85179,15586,1.6,1.3,(X),(X),0.7,1.2,-,**,6.7,4.1,51528,49967,0.0,1.9,-,**,0.8,1.2,-,**,0.5,0.8,-,**,12.5,5.6,80125,43934,78.7,6.3,85500,22444,8.0,3.9,"2,500-",***,64.1,7.1,95066,16776,20.9,5.8,68274,8625,7.0,3.2,73333,36446,466,99,111875,36430,15.7,6.8,(X),(X),84.3,6.8,(X),(X),83.5,8.4,(X),(X),10.3,8.0,(X),(X),6.2,4.5,(X),(X),1240,158,64211,7311,43.1,8.2,(X),(X),28.8,8.0,(X),(X),14.3,5.6,(X),(X),56.9,8.2,(X),(X),44.5,7.9,(X),(X),12.4,6.1,(X),(X),30.7,(X),(X),(X),26.6,(X),(X),(X),31.5,(X),(X),(X)
1400000US06073005900,06073005900,"Census Tract 59, San Diego County, California",1776,152,58818,7872,84.0,6.1,62196,15500,6.0,5.4,57942,31342,0.6,0.8,-,**,2.2,1.3,(X),(X),0.0,1.8,-,**,2.6,2.0,23333,18850,4.7,2.9,38281,36879,24.3,6.9,38583,15939,65.7,7.6,65000,16765,2.3,1.6,32174,1998,59.5,6.9,58827,10228,25.1,5.4,73886,13254,13.2,4.7,47895,23028,362,76,82250,19817,24.6,10.4,74044,25363,75.4,10.4,91042,30000,77.3,13.4,(X),(X),13.5,9.9,(X),(X),9.1,9.5,(X),(X),1414,172,54100,9250,46.1,8.2,48839,9067,39.9,7.7,46633,5368,6.2,3.4,64737,56456,53.9,8.2,58378,13886,32.9,8.2,51392,6207,21.0,7.7,60104,55200,20.0,(X),(X),(X),22.1,(X),(X),(X),19.4,(X),(X),(X)
1400000US06073006000,06073006000,"Census Tract 60, San Diego County, California",2109,117,68063,16870,97.3,2.4,64598,17171,0.0,1.5,-,**,0.0,1.5,-,**,1.0,1.3,-,**,0.0,1.5,-,**,0.7,1.1,-,**,1.0,1.6,-,**,10.2,5.4,117174,45455,88.8,5.5,62946,14736,4.9,4.1,(X),(X),35.0,6.9,(X),(X),26.3,6.0,(X),(X),33.7,6.7,(X),(X),657,139,153819,58299,19.3,6.8,200458,27042,80.7,6.8,116600,52825,81.1,11.0,(X),(X),7.2,8.2,(X),(X),11.7,7.9,(X),(X),1452,186,41583,17008,53.6,11.0,(X),(X),43.2,11.4,(X),(X),10.4,5.6,(X),(X),46.4,11.0,(X),(X),28.9,10.2,(X),(X),17.5,10.1,(X),(X),24.7,(X),(X),(X),28.5,(X),(X),(X),22.9,(X),(X),(X)
1400000US06073006100,06073006100,"Census Tract 61, San Diego County, California",1137,89,85724,27869,77.8,8.0,85724,28719,9.6,6.6,(X),(X),0.0,2.8,-,**,3.4,2.1,103750,99434,0.0,2.8,-,**,4.7,3.6,(X),(X),4.4,4.0,52632,23965,17.0,6.1,(X),(X),66.2,9.0,94911,12974,3.3,2.8,30962,18458,51.3,7.7,67386,44381,28.9,7.5,72188,46175,16.4,4.3,105560,18867,500,76,93750,13534,47.4,11.5,94196,15816,52.6,11.5,92260,34889,80.2,10.3,102279,21894,8.8,6.7,29048,10068,11.0,7.5,30956,22076,637,98,58021,18772,50.2,10.5,(X),(X),30.8,11.2,(X),(X),19.5,10.1,(X),(X),49.8,10.5,(X),(X),30.5,9.3,(X),(X),19.3,10.0,(X),(X),31.3,(X),(X),(X),25.2,(X),(X),(X),28.9,(X),(X),(X)
1400000US06073006200,06073006200,"Census Tract 62, San Diego County, California",0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
1400000US06073006300,06073006300,"Census Tract 63, San Diego County, California",11,16,-,**,100.0,89.4,-,**,0.0,89.4,-,**,0.0,89.4,-,**,0.0,89.4,-,**,0.0,89.4,-,**,0.0,89.4,-,**,0.0,89.4,-,**,0.0,89.4,-,**,100.0,89.4,-,**,0.0,89.4,-,**,100.0,89.4,-,**,0.0,89.4,-,**,0.0,89.4,-,**,11,16,-,**,100.0,89.4,-,**,0.0,89.4,-,**,100.0,89.4,-,**,0.0,89.4,-,**,0.0,89.4,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0.0,(X),(X),(X),0.0,(X),(X),(X),-,(X),(X),(X)
1400000US06073006500,06073006500,"Census Tract 65, San Diego County, California",1498,100,36686,10691,74.8,8.5,37102,13228,8.1,4.9,21016,5556,0.0,2.1,-,**,7.6,4.7,(X),(X),3.8,5.6,-,**,2.3,2.6,-,**,3.3,2.7,(X),(X),19.1,5.3,58375,12860,59.3,8.1,34628,9971,1.5,2.1,-,**,32.8,7.1,66683,11917,33.8,6.9,44306,14792,32.0,4.9,22049,6959,375,99,67163,11178,39.5,13.6,66250,22018,60.5,13.6,70913,47761,74.9,15.4,(X),(X),15.5,14.8,(X),(X),9.6,9.0,(X),(X),1123,130,29861,6334,47.3,10.8,(X),(X),36.7,9.4,(X),(X),10.6,7.5,(X),(X),52.7,10.8,(X),(X),44.9,10.6,(X),(X),7.8,5.3,(X),(X),26.4,(X),(X),(X),33.3,(X),(X),(X),24.0,(X),(X),(X)
1400000US06073006600,06073006600,"Census Tract 66, San Diego County, California",490,28,52340,5850,63.1,9.5,51736,9830,11.8,6.1,55357,44656,5.7,5.6,(X),(X),10.2,4.5,51324,5226,4.1,4.2,66250,21363,1.0,1.4,-,**,4.1,4.3,-,**,20.8,8.6,46250,19631,43.3,8.6,53125,11399,9.2,5.3,34250,16172,81.0,6.7,56607,8800,8.6,4.5,51000,22048,1.2,1.7,-,**,454,33,51750,3854,87.4,6.5,51469,4595,12.6,6.5,58036,19300,83.3,7.6,52917,5759,13.4,7.1,31042,22917,3.3,3.5,-,**,36,17,46250,44868,55.6,29.8,(X),(X),33.3,27.4,(X),(X),22.2,21.2,(X),(X),44.4,29.8,(X),(X),44.4,29.8,(X),(X),0.0,49.4,(X),(X),25.1,(X),(X),(X),22.0,(X),(X),(X),44.4,(X),(X),(X)
1400000US06073006801,06073006801,"Census Tract 68.01, San Diego County, California",1281,80,56464,9507,86.6,5.4,60774,13536,3.4,2.8,65147,62833,2.1,2.5,-,**,6.3,4.3,(X),(X),0.0,2.5,-,**,0.0,2.5,-,**,1.6,1.4,33750,27299,7.6,3.9,117813,27027,80.6,5.6,56739,10512,3.8,2.7,40446,14894,44.7,6.1,75000,25396,27.6,5.6,42083,27379,24.0,4.9,42458,33483,504,87,81667,19805,35.3,11.1,96250,55428,64.7,11.1,73750,33438,66.5,14.9,(X),(X),19.0,13.3,(X),(X),14.5,11.7,(X),(X),777,106,43105,12826,56.5,8.1,(X),(X),41.1,9.2,(X),(X),15.4,6.7,(X),(X),43.5,8.1,(X),(X),30.4,8.7,(X),(X),13.1,7.1,(X),(X),22.8,(X),(X),(X),23.8,(X),(X),(X),22.1,(X),(X),(X)
1400000US06073006802,06073006802,"Census Tract 68.02, San Diego County, California",2325,106,67653,7851,81.4,6.1,64655,7402,7.8,5.3,53694,7323,0.3,0.6,-,**,7.7,3.3,116667,88346,0.0,1.4,-,**,1.3,1.5,-,**,1.5,1.6,(X),(X),15.0,5.9,62958,32656,68.1,7.1,68342,11732,13.5,6.3,54137,17886,52.4,7.7,75654,7554,20.6,5.3,91375,50906,13.5,5.1,45439,39783,1094,217,67394,18704,45.7,13.2,65319,10517,54.3,13.2,82650,22901,69.2,12.8,(X),(X),17.3,10.2,(X),(X),13.5,9.3,(X),(X),1231,207,63257,14810,32.7,11.8,(X),(X),26.6,11.5,(X),(X),6.2,4.5,(X),(X),67.3,11.8,(X),(X),37.6,11.4,(X),(X),29.7,11.3,(X),(X),39.1,(X),(X),(X),44.8,(X),(X),(X),34.1,(X),(X),(X)
1400000US06073006900,06073006900,"Census Tract 69, San Diego County, California",2093,124,81648,17107,90.8,5.4,88375,22581,0.0,1.5,-,**,0.0,1.5,-,**,3.8,3.8,(X),(X),0.0,1.5,-,**,0.0,1.5,-,**,5.4,3.8,77153,67237,11.7,6.2,58393,56306,81.1,7.2,89906,25523,4.0,3.2,(X),(X),26.1,5.4,(X),(X),42.5,5.9,(X),(X),27.4,5.0,(X),(X),1376,131,102794,29327,43.4,8.4,81875,39156,56.6,8.4,111583,30677,77.9,7.8,(X),(X),17.4,7.5,(X),(X),4.7,5.0,(X),(X),717,135,66827,25376,36.1,13.9,(X),(X),34.3,13.6,(X),(X),1.8,3.0,(X),(X),63.9,13.9,(X),(X),51.0,15.4,(X),(X),12.8,10.2,(X),(X),31.8,(X),(X),(X),31.3,(X),(X),(X),32.9,(X),(X),(X)
1400000US06073007002,06073007002,"Census Tract 70.02, San Diego County, California",1159,75,113657,17402,93.6,4.2,110179,17383,0.0,2.8,-,**,0.0,2.8,-,**,2.8,3.1,-,**,2.1,2.5,-,**,0.0,2.8,-,**,1.6,1.7,-,**,4.1,2.8,120313,111038,89.5,4.0,109911,17609,0.0,2.8,-,**,23.1,6.0,155250,93087,37.7,6.0,112321,34827,39.2,5.0,109286,13782,875,83,120486,20449,36.7,6.2,101094,49995,63.3,6.2,122000,24545,82.1,8.1,(X),(X),12.6,7.4,(X),(X),5.4,3.8,(X),(X),284,85,88864,5070,57.4,14.8,(X),(X),44.7,13.8,(X),(X),12.7,8.6,(X),(X),42.6,14.8,(X),(X),34.2,14.9,(X),(X),8.5,8.3,(X),(X),29.1,(X),(X),(X),28.5,(X),(X),(X),30.3,(X),(X),(X)
1400000US06073007100,06073007100,"Census Tract 71, San Diego County, California",2055,156,120523,49137,98.0,1.8,120932,45392,0.0,1.6,-,**,0.0,1.6,-,**,0.8,1.3,-,**,0.0,1.6,-,**,0.0,1.6,-,**,1.2,1.3,-,**,6.1,4.0,(X),(X),91.9,4.5,120409,50483,1.4,1.6,-,**,13.1,4.1,120521,112093,44.3,6.2,172838,53422,41.2,5.3,70404,17389,1158,196,144191,13897,23.4,6.8,134063,25415,76.6,6.8,148112,28098,87.4,7.6,149848,37547,10.3,7.3,79020,54020,2.3,2.8,-,**,897,181,64018,21836,50.9,11.8,(X),(X),44.8,12.6,(X),(X),6.1,6.0,(X),(X),49.1,11.8,(X),(X),33.3,10.2,(X),(X),15.7,9.5,(X),(X),32.9,(X),(X),(X),33.7,(X),(X),(X),32.0,(X),(X),(X)
1400000US06073007200,06073007200,"Census Tract 72, San Diego County, California",1489,86,107083,27045,97.6,1.9,106970,29833,0.0,2.2,-,**,0.0,2.2,-,**,0.5,0.9,-,**,0.0,2.2,-,**,0.5,0.8,-,**,1.3,1.5,-,**,2.0,1.8,(X),(X),95.6,2.7,107273,32057,0.6,1.0,-,**,19.2,3.6,168750,83170,42.8,4.1,134904,45808,37.3,3.8,78750,11925,1067,102,130721,22305,36.6,5.6,142813,74140,63.4,5.6,126563,30761,87.8,4.5,(X),(X),7.0,3.7,(X),(X),5.2,2.9,(X),(X),422,87,66563,9812,64.7,9.6,(X),(X),50.9,10.4,(X),(X),13.7,7.5,(X),(X),35.3,9.6,(X),(X),26.5,8.8,(X),(X),8.8,6.6,(X),(X),26.7,(X),(X),(X),23.3,(X),(X),(X),33.2,(X),(X),(X)
1400000US06073007301,06073007301,"Census Tract 73.01, San Diego County, California",2469,235,66075,12074,95.3,3.0,65250,11047,0.0,1.3,-,**,0.0,1.3,-,**,0.5,0.8,-,**,0.0,1.3,-,**,1.3,1.6,-,**,2.9,2.5,83274,36103,5.7,2.8,78438,23614,90.4,3.8,65375,11067,2.7,2.1,(X),(X),50.4,6.2,(X),(X),38.1,6.5,(X),(X),8.8,2.8,(X),(X),745,185,90188,14496,37.9,12.3,103000,49215,62.1,12.3,83438,13286,76.2,12.2,(X),(X),21.2,11.9,(X),(X),2.6,4.4,(X),(X),1724,235,60962,8269,52.7,9.7,(X),(X),31.9,8.8,(X),(X),20.8,7.9,(X),(X),47.3,9.7,(X),(X),34.3,9.3,(X),(X),12.9,6.3,(X),(X),24.5,(X),(X),(X),33.4,(X),(X),(X),20.7,(X),(X),(X)
1400000US06073007302,06073007302,"Census Tract 73.02, San Diego County, California",846,41,100000,17931,95.3,2.8,90682,17045,0.0,3.8,-,**,0.0,3.8,-,**,3.3,2.5,"250,000+",***,0.0,3.8,-,**,1.1,1.5,-,**,0.4,0.6,-,**,4.3,3.7,102000,70248,92.1,4.1,89567,17428,1.3,2.0,-,**,25.4,4.2,148661,9393,47.5,5.3,65000,17563,25.8,3.9,99643,22176,548,57,115714,34335,29.4,5.1,173750,40440,70.6,5.1,97679,28534,89.4,4.8,(X),(X),4.2,3.4,(X),(X),6.4,4.6,(X),(X),298,57,65250,36905,36.9,10.3,(X),(X),27.9,8.3,(X),(X),9.1,7.2,(X),(X),63.1,10.3,(X),(X),49.3,11.4,(X),(X),13.8,8.2,(X),(X),27.7,(X),(X),(X),31.2,(X),(X),(X),21.1,(X),(X),(X)
1400000US06073007400,06073007400,"Census Tract 74, San Diego County, California",2906,153,69043,11687,88.3,4.7,76701,10168,1.9,2.4,-,**,0.0,1.1,-,**,3.6,2.7,(X),(X),0.0,1.1,-,**,2.8,2.8,36080,17502,3.4,1.9,64444,39823,11.5,4.9,57841,31516,80.7,5.5,78578,12028,5.7,3.3,33125,14132,48.8,5.6,75064,15344,33.0,5.8,79844,12336,12.6,3.7,60987,48486,1345,190,83315,9089,42.2,8.7,58409,42665,57.8,8.7,91736,18711,66.3,10.9,(X),(X),25.4,10.0,(X),(X),8.3,5.9,(X),(X),1561,203,60472,5644,51.6,9.2,(X),(X),32.4,8.6,(X),(X),19.2,7.3,(X),(X),48.4,9.2,(X),(X),23.6,7.2,(X),(X),24.8,8.1,(X),(X),23.0,(X),(X),(X),17.3,(X),(X),(X),25.8,(X),(X),(X)
1400000US06073007501,06073007501,"Census Tract 75.01, San Diego County, California",2100,168,53506,8884,95.9,3.0,53223,10400,1.0,1.6,-,**,0.9,1.4,-,**,0.0,1.5,-,**,0.5,0.8,-,**,1.0,1.3,-,**,0.8,1.3,-,**,14.7,6.5,40156,29260,82.6,6.2,55647,9103,7.5,5.2,40671,16719,55.1,7.8,58750,13734,31.4,7.0,53571,11823,5.9,3.1,33710,9488,524,182,73906,14415,46.0,19.1,(X),(X),54.0,19.1,(X),(X),60.3,18.1,88897,52894,23.7,16.5,38882,20825,16.0,14.4,57024,42130,1576,223,45161,6915,44.3,9.4,(X),(X),26.1,7.9,(X),(X),18.1,7.2,(X),(X),55.7,9.4,(X),(X),40.4,9.3,(X),(X),15.3,7.1,(X),(X),25.5,(X),(X),(X),22.3,(X),(X),(X),26.6,(X),(X),(X)
1400000US06073007502,06073007502,"Census Tract 75.02, San Diego County, California",1558,109,62069,14579,88.3,5.0,64615,12539,2.1,2.3,-,**,0.6,0.8,-,**,1.1,1.2,-,**,0.0,2.1,-,**,4.0,3.4,36442,10803,3.9,3.3,140491,68162,11.0,4.8,56094,8518,80.2,6.5,71500,14050,6.6,3.0,36314,7603,58.5,7.0,76447,10958,23.9,5.4,51507,10879,10.9,4.1,22039,3965,504,112,81250,21836,27.4,8.4,79375,32475,72.6,8.4,83289,30759,86.3,8.5,92679,35520,5.8,4.9,70156,38963,7.9,7.6,31300,2540,1054,121,47083,10471,46.9,8.5,46196,15927,31.4,7.7,33375,11307,15.5,8.0,88750,48145,53.1,8.5,48529,18412,32.1,7.9,38125,10436,21.1,6.3,115278,65132,32.3,(X),(X),(X),28.6,(X),(X),(X),34.1,(X),(X),(X)
1400000US06073007600,06073007600,"Census Tract 76, San Diego County, California",2439,239,57083,10594,96.6,2.5,56386,12210,0.7,1.1,-,**,0.0,1.3,-,**,0.6,1.0,-,**,0.8,1.2,-,**,0.0,1.3,-,**,1.3,1.5,-,**,5.5,4.6,61473,33063,91.1,5.2,53750,11922,14.4,6.6,(X),(X),37.5,6.2,(X),(X),27.5,6.0,(X),(X),20.6,4.1,(X),(X),676,160,87250,20446,8.1,6.4,(X),(X),91.9,6.4,(X),(X),80.5,9.4,(X),(X),16.9,9.9,(X),(X),2.7,3.4,(X),(X),1763,257,50850,8047,43.2,8.7,51078,14862,32.7,8.8,49779,12649,10.4,5.0,66250,28758,56.8,8.7,50707,10201,47.5,8.9,50245,10543,9.4,5.5,56771,36137,26.0,(X),(X),(X),23.8,(X),(X),(X),26.1,(X),(X),(X)
1400000US06073007701,06073007701,"Census Tract 77.01, San Diego County, California",2033,165,76369,10039,97.7,2.6,77861,9812,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.6,0.9,-,**,1.7,2.1,-,**,0.0,1.6,-,**,9.9,7.9,86228,865,89.5,8.1,72196,9904,8.8,5.9,53487,22817,54.0,8.3,86107,10711,17.1,5.3,89279,24866,20.2,4.8,53026,7414,681,187,86173,14807,21.6,10.9,(X),(X),78.4,10.9,(X),(X),91.3,6.7,(X),(X),1.5,2.6,(X),(X),7.2,6.8,(X),(X),1352,241,63207,13766,47.5,12.9,(X),(X),29.9,11.6,(X),(X),17.6,10.0,(X),(X),52.5,12.9,(X),(X),24.9,9.6,(X),(X),27.7,11.9,(X),(X),22.5,(X),(X),(X),8.1,(X),(X),(X),29.8,(X),(X),(X)
1400000US06073007702,06073007702,"Census Tract 77.02, San Diego County, California",2083,142,55945,9535,92.3,6.4,55691,9782,0.0,1.5,-,**,3.5,5.2,-,**,2.9,3.4,-,**,0.6,1.0,-,**,0.0,1.5,-,**,0.8,1.3,-,**,18.9,7.6,59286,28992,78.2,7.7,55935,10579,17.3,7.9,(X),(X),56.5,7.8,(X),(X),15.9,4.3,(X),(X),10.3,2.1,(X),(X),512,138,98333,19211,29.3,14.5,92625,6376,70.7,14.5,108423,11180,85.9,11.5,(X),(X),8.8,9.7,(X),(X),5.3,6.5,(X),(X),1571,167,41202,12680,49.2,11.2,(X),(X),32.0,10.1,(X),(X),17.3,7.1,(X),(X),50.8,11.2,(X),(X),41.2,11.2,(X),(X),9.6,7.1,(X),(X),30.7,(X),(X),(X),24.2,(X),(X),(X),32.8,(X),(X),(X)
1400000US06073007800,06073007800,"Census Tract 78, San Diego County, California",2517,137,58912,10497,92.1,4.5,54688,13814,1.6,2.3,-,**,0.0,1.3,-,**,5.6,4.5,(X),(X),0.0,1.3,-,**,0.6,0.9,-,**,0.0,1.3,-,**,14.5,6.4,42104,12956,78.2,6.9,63995,14692,9.5,5.8,31964,7825,66.5,6.6,68885,9303,15.9,5.3,52844,11954,8.1,3.6,25156,17476,1046,190,75109,25898,54.0,10.8,69661,25454,46.0,10.8,85644,43458,73.8,11.0,(X),(X),11.6,8.2,(X),(X),14.6,9.3,(X),(X),1471,207,48811,4853,41.5,11.6,36136,25117,24.6,9.6,25167,18738,16.9,7.6,82237,12557,58.5,11.6,49694,3418,36.4,11.5,48975,9723,22.2,9.6,50392,13441,43.1,(X),(X),(X),45.8,(X),(X),(X),41.2,(X),(X),(X)
1400000US06073007903,06073007903,"Census Tract 79.03, San Diego County, California",2349,144,55922,14547,89.5,5.3,56015,15858,0.6,1.0,-,**,0.0,1.4,-,**,4.6,3.7,(X),(X),0.0,1.4,-,**,2.5,3.1,-,**,2.7,2.3,88077,31088,11.2,5.3,84811,33262,81.4,6.5,51979,14235,17.9,7.3,27583,19957,55.5,7.8,73873,16891,17.2,5.0,43201,19723,9.3,3.4,69732,21854,564,167,71172,34843,29.8,15.8,(X),(X),70.2,15.8,(X),(X),58.9,16.6,(X),(X),29.6,16.0,(X),(X),11.5,8.8,(X),(X),1785,206,52205,9679,44.9,10.0,(X),(X),25.5,7.2,(X),(X),19.4,7.0,(X),(X),55.1,10.0,(X),(X),32.0,10.8,(X),(X),23.0,8.8,(X),(X),42.8,(X),(X),(X),31.6,(X),(X),(X),46.3,(X),(X),(X)
1400000US06073007905,06073007905,"Census Tract 79.05, San Diego County, California",1193,133,59732,9305,92.5,6.2,59881,10452,0.0,2.7,-,**,2.2,2.8,-,**,3.9,5.0,-,**,0.0,2.7,-,**,1.3,2.0,-,**,0.0,2.7,-,**,12.4,7.7,(X),(X),81.5,7.7,63750,10933,16.8,7.8,20044,17834,57.8,8.1,64115,10197,16.5,4.7,86563,27296,9.0,3.2,55694,50279,166,54,83333,37706,7.8,8.4,-,**,92.2,8.4,83750,36519,88.0,12.4,71500,38581,12.0,12.4,-,**,0.0,17.7,-,**,1027,136,56920,10416,44.4,9.9,(X),(X),24.5,9.8,(X),(X),19.9,9.3,(X),(X),55.6,9.9,(X),(X),26.3,7.6,(X),(X),29.3,9.9,(X),(X),35.1,(X),(X),(X),34.9,(X),(X),(X),35.2,(X),(X),(X)
1400000US06073007907,06073007907,"Census Tract 79.07, San Diego County, California",1494,114,63269,16441,92.5,3.6,64231,16201,1.1,1.8,-,**,0.0,2.1,-,**,1.5,1.8,-,**,0.0,2.1,-,**,2.7,2.0,(X),(X),2.1,2.0,(X),(X),12.1,5.8,41728,21968,82.3,6.5,69597,22769,10.8,4.2,(X),(X),65.6,6.5,(X),(X),18.1,5.4,(X),(X),5.5,1.4,(X),(X),424,98,94286,16117,16.7,6.5,83472,73988,83.3,6.5,96458,19309,79.5,12.8,(X),(X),7.1,4.7,(X),(X),13.4,12.9,(X),(X),1070,134,57922,9193,37.5,8.6,(X),(X),15.0,6.3,(X),(X),22.5,7.5,(X),(X),62.5,8.6,(X),(X),38.3,8.5,(X),(X),24.2,7.7,(X),(X),28.0,(X),(X),(X),25.2,(X),(X),(X),29.2,(X),(X),(X)
