,Neighborhood,Unnamed: 0.1.1.1,closed,closed_date,coordinates,duplicate_verified,lat,long,mobile_web_status,open,override_duplicate,requested_datetime,sap_problem_type,service_name,status_description,Duration to Close (Hrs),Neighborhood Prices
15309,Balboa Park,2762.0,1.0,2017-04-18 00:02:00,32.73766821883142-117.1338957534722,0.0,32.7376682188,-117.13389575299999,Closed,0.0,0.0,2017-03-11 13:01:00,Pothole,Pothole,Closed,899.0166666666668,0.0
15316,Cortez,2872.0,1.0,2017-05-10 00:03:00,32.72156623576438-117.16109900398254,1.0,32.7215662358,-117.161099004,Closed,0.0,0.0,2017-03-10 09:58:00,Pothole,Pothole,Closed,1454.083333333333,0.0
15334,Barrio Logan,3131.0,1.0,2017-03-21 00:02:00,32.6886233718887-117.12551145477295,0.0,32.6886233719,-117.125511455,Closed,0.0,0.0,2017-03-07 17:44:00,Pothole,Pothole,Closed,318.3,0.0
15337,Barrio Logan,3157.0,1.0,2017-03-21 00:02:00,32.69281-117.135908,1.0,32.692809999999994,-117.135908,Closed,0.0,0.0,2017-03-07 15:53:00,Pothole,Pothole,Closed,320.15,0.0
15355,Barrio Logan,3381.0,1.0,2017-05-03 00:03:00,32.693617-117.133038,1.0,32.693616999999996,-117.13303799999998,Closed,0.0,1.0,2017-03-06 08:50:00,Pothole,Pothole,Closed,1383.216666666667,0.0
15367,Old Town,3557.0,1.0,2017-05-04 00:02:00,32.75949548837942-117.19490556640625,0.0,32.7594954884,-117.194905566,Closed,0.0,1.0,2017-03-04 15:47:00,Pothole,Pothole,Closed,1448.25,0.0
15369,San Diego,3599.0,1.0,2017-03-30 00:03:00,32.566652-117.018329,0.0,32.566652000000005,-117.01832900000001,Closed,0.0,1.0,2017-03-04 12:33:00,Pothole,Pothole,Closed,611.5,0.0
15372,Miramar,3618.0,1.0,2017-05-18 00:02:00,32.897176-117.123373,0.0,32.897176,-117.123373,Closed,0.0,0.0,2017-03-04 08:47:00,Pothole,Pothole,Closed,1791.25,0.0
15380,Beach Barber Tract,3719.0,1.0,2017-04-25 00:02:00,32.831816777386635-117.27660620394563,0.0,32.8318167774,-117.27660620399999,Closed,0.0,1.0,2017-03-03 11:56:00,Pothole,Pothole,Closed,1260.1,0.0
15383,La Jolla Heights,3754.0,1.0,2017-03-14 00:02:00,32.84933336547841-117.2467503884037,0.0,32.8493333655,-117.246750388,Closed,0.0,0.0,2017-03-03 07:59:00,Pothole,Pothole,Closed,256.05,0.0
15387,Cortez,3813.0,1.0,2017-03-17 00:03:00,32.72276671878736-117.1520331375122,1.0,32.7227667188,-117.152033138,Closed,0.0,0.0,2017-03-02 17:19:00,Pothole,Pothole,Closed,342.73333333333335,0.0
15388,Shelltown,3854.0,1.0,2017-03-21 00:02:00,32.68509412187402-117.1077819542187,0.0,32.6850941219,-117.10778195399999,Closed,0.0,0.0,2017-03-02 13:32:00,Pothole,Pothole,Closed,442.5,0.0
15390,Barrio Logan,3890.0,1.0,2017-03-07 00:02:00,32.69960157259442-117.1435484712854,0.0,32.6996015726,-117.143548471,Closed,0.0,1.0,2017-03-02 10:14:00,Pothole,Pothole,Closed,109.8,0.0
15406,Redwood Village-Rolando Park,4016.0,1.0,2017-03-09 00:03:00,32.748574-117.07227,0.0,32.748574,-117.07226999999999,Closed,0.0,0.0,2017-03-01 14:36:00,Pothole,Pothole,Closed,177.45,0.0
15412,Cortez,4078.0,1.0,2017-03-28 00:03:00,32.719315-117.154744,0.0,32.719315,-117.154744,Closed,0.0,0.0,2017-03-01 07:53:00,Pothole,Pothole,Closed,640.1666666666666,0.0
15424,Horton Plaza,4186.0,1.0,2017-03-04 00:03:00,32.714629-117.161079,0.0,32.714628999999995,-117.161079,Closed,0.0,0.0,2017-02-28 13:06:00,Pothole,Pothole,Closed,82.95,0.0
15428,Beach Barber Tract,4221.0,1.0,2017-04-14 00:03:00,32.831816777386635-117.27660620394563,0.0,32.8318167774,-117.27660620399999,Closed,0.0,1.0,2017-02-28 09:55:00,Pothole,Pothole,Closed,1070.1333333333334,0.0
15436,City Heights,4284.0,1.0,2017-03-07 00:02:00,32.75474970390512-117.1136619883606,0.0,32.754749703899996,-117.11366198799999,Closed,0.0,0.0,2017-02-27 18:19:00,Pothole,Pothole,Closed,173.71666666666667,0.0
15440,La Jolla Shores,4334.0,1.0,2017-05-04 00:02:00,32.84987429704527-117.2579199741987,1.0,32.849874297,-117.25791997399999,Closed,0.0,0.0,2017-02-27 09:32:00,Pothole,Pothole,Closed,1574.5,0.0
15443,Miramar,4428.0,1.0,2017-03-09 00:03:00,32.88566-117.163326,1.0,32.885659999999994,-117.163326,Closed,0.0,0.0,2017-02-25 06:33:00,Pothole,Pothole,Closed,281.5,0.0
15458,Hidden Valley,4516.0,1.0,2017-05-04 00:02:00,32.849853-117.258113,1.0,32.849853,-117.258113,Closed,0.0,0.0,2017-02-23 21:09:00,Pothole,Pothole,Closed,1658.8833333333334,0.0
15463,La Jolla Heights,4564.0,1.0,2017-04-15 00:02:00,32.84086143093437-117.23794880315356,0.0,32.8408614309,-117.237948803,Closed,0.0,1.0,2017-02-23 10:47:00,Pothole,Pothole,Closed,1213.25,0.0
15465,Hidden Valley,4577.0,1.0,2017-05-04 00:02:00,32.84295976630677-117.2522624117483,0.0,32.8429597663,-117.25226241200001,Closed,0.0,0.0,2017-02-23 09:49:00,Pothole,Pothole,Closed,1670.216666666667,0.0
15468,Birdland,4647.0,1.0,2017-05-09 00:03:00,32.79491573580734-117.1561797620182,1.0,32.7949157358,-117.15617976200001,Closed,0.0,0.0,2017-02-22 14:47:00,Pothole,Pothole,Closed,1809.2666666666669,0.0
15470,Barrio Logan,4661.0,1.0,2017-04-12 00:03:00,32.688075062356354-117.12524513668963,1.0,32.688075062399996,-117.12524513700001,Closed,0.0,0.0,2017-02-22 13:32:00,Pothole,Pothole,Closed,1162.5166666666667,0.0
15471,City Heights,4662.0,1.0,2017-03-07 00:02:00,32.74970956260083-117.11188314343572,1.0,32.7497095626,-117.11188314299999,Closed,0.0,0.0,2017-02-22 13:12:00,Pothole,Pothole,Closed,298.8333333333333,0.0
15472,City Heights,4663.0,1.0,2017-03-07 00:02:00,32.75326883116568-117.11306938352857,0.0,32.753268831199996,-117.113069384,Closed,0.0,0.0,2017-02-22 13:12:00,Pothole,Pothole,Closed,298.8333333333333,0.0
15474,Balboa Park,4677.0,1.0,2017-03-04 00:03:00,32.739427393045716-117.15096025390625,0.0,32.739427393,-117.150960254,Closed,0.0,0.0,2017-02-22 10:57:00,Pothole,Pothole,Closed,229.1,0.0
15477,Ocean Beach,4696.0,1.0,2017-03-02 00:02:00,32.75104046336632-117.242578212281,1.0,32.7510404634,-117.24257821200001,Closed,0.0,0.0,2017-02-22 07:34:00,Pothole,Pothole,Closed,184.46666666666667,0.0
15486,Ocean Beach,4722.0,1.0,2017-03-02 00:02:00,32.749933971953-117.2432162773228,1.0,32.749933972,-117.243216277,Closed,0.0,0.0,2017-02-21 18:00:00,Pothole,Pothole,Closed,198.03333333333333,0.0
15490,Redwood Village-Rolando Park,4735.0,1.0,2017-03-02 00:02:00,32.74561544417659-117.0705772006112,0.0,32.7456154442,-117.070577201,Closed,0.0,0.0,2017-02-21 16:22:00,Pothole,Pothole,Closed,199.66666666666663,0.0
15491,Shelltown,4737.0,1.0,2017-03-21 00:02:00,32.686712-117.102076,0.0,32.686712,-117.102076,Closed,0.0,0.0,2017-02-21 16:12:00,Pothole,Pothole,Closed,655.8333333333334,0.0
15492,Redwood Village-Rolando Park,4738.0,1.0,2017-03-02 00:02:00,32.74758506569336-117.0649973676699,0.0,32.7475850657,-117.064997368,Closed,0.0,0.0,2017-02-21 16:12:00,Pothole,Pothole,Closed,199.83333333333331,0.0
15499,Miramar,4772.0,1.0,2017-02-28 00:02:00,32.8890741-117.15542149999999,0.0,32.8890741,-117.1554215,Closed,0.0,0.0,2017-02-21 09:48:00,Pothole,Pothole,Closed,158.23333333333332,0.0
15502,Harborview,4789.0,1.0,2017-02-23 00:02:00,32.722132-117.173241,0.0,32.722132,-117.17324099999999,Closed,0.0,1.0,2017-02-21 07:03:00,Pothole,Pothole,Closed,40.98333333333333,0.0
15505,City Heights,4814.0,1.0,2017-03-07 00:02:00,32.74974076546053-117.1114913654673,1.0,32.7497407655,-117.111491365,Closed,0.0,0.0,2017-02-20 16:59:00,Pothole,Pothole,Closed,343.05,0.0
15508,Ocean Beach,4836.0,1.0,2017-03-02 00:02:00,32.75103153663944-117.2423366458316,0.0,32.751031536599996,-117.242336646,Closed,0.0,0.0,2017-02-20 14:28:00,Pothole,Pothole,Closed,225.56666666666663,0.0
15521,Fox Canyon,4904.0,1.0,2017-05-16 00:03:00,32.749511-117.091452,1.0,32.749511,-117.091452,Closed,0.0,0.0,2017-02-19 18:11:00,Pothole,Pothole,Closed,2045.8666666666666,0.0
15522,Miramar,4918.0,1.0,2017-02-28 00:02:00,32.88978880350675-117.1428102589258,0.0,32.8897888035,-117.142810259,Closed,0.0,0.0,2017-02-19 15:23:00,Pothole,Pothole,Closed,200.65,0.0
15529,Jamacha Lomita,5011.0,1.0,2017-02-25 00:02:00,32.71234816111405-117.0244576618238,0.0,32.7123481611,-117.024457662,Closed,0.0,0.0,2017-02-18 06:57:00,Pothole,Pothole,Closed,161.08333333333334,0.0
15537,Mission Bay,5075.0,1.0,2017-03-04 00:03:00,32.76353743527584-117.23164110107422,1.0,32.7635374353,-117.23164110100001,Closed,0.0,0.0,2017-02-16 14:02:00,Pothole,Pothole,Closed,370.01666666666665,0.0
15550,Miramar,5203.0,1.0,2017-03-09 00:03:00,32.885619-117.164337,1.0,32.885619,-117.16433700000002,Closed,0.0,0.0,2017-02-14 16:29:00,Pothole,Pothole,Closed,535.5666666666667,0.0
15551,Miramar,5215.0,1.0,2017-04-12 00:03:00,32.89263448375068-117.14818392036159,0.0,32.8926344838,-117.14818392,Closed,0.0,0.0,2017-02-14 14:26:00,Pothole,Pothole,Closed,1353.6166666666666,0.0
15552,Barrio Logan,5229.0,1.0,2017-03-22 00:03:00,32.69771750426052-117.14737252955632,1.0,32.6977175043,-117.14737253,Closed,0.0,0.0,2017-02-14 12:49:00,Pothole,Pothole,Closed,851.2333333333332,0.0
15554,Middletown,5234.0,1.0,2017-02-15 00:03:00,32.74274166666667-117.1816116666667,1.0,32.7427416667,-117.18161166700001,Closed,0.0,0.0,2017-02-14 12:04:00,Pothole,Pothole,Closed,11.983333333333333,0.0
15556,Fairmont Park,5242.0,1.0,2017-02-17 00:03:00,32.7194159-117.10978510000001,0.0,32.7194159,-117.1097851,Closed,0.0,0.0,2017-02-14 10:08:00,Pothole,Pothole,Closed,61.91666666666666,0.0
15571,La Jolla Heights,5512.0,1.0,2017-04-15 00:02:00,32.84113816782671-117.2382501732469,0.0,32.841138167800004,-117.238250173,Closed,0.0,1.0,2017-02-10 22:39:00,Pothole,Pothole,Closed,1513.3833333333334,0.0
15575,Mission Bay,5550.0,1.0,2017-02-28 00:02:00,32.75988643194017-117.2276435842101,0.0,32.7598864319,-117.22764358399999,Closed,0.0,0.0,2017-02-10 12:58:00,Pothole,Pothole,Closed,419.06666666666666,0.0
15589,La Jolla Heights,5683.0,1.0,2017-02-15 00:03:00,32.862985267751164-117.23987999326158,0.0,32.8629852678,-117.23987999299999,Closed,0.0,0.0,2017-02-09 09:49:00,Pothole,Pothole,Closed,134.23333333333332,0.0
15596,Mission Bay,5723.0,1.0,2017-02-14 00:02:00,32.762593684115245-117.23158361821595,0.0,32.7625936841,-117.23158361799999,Closed,0.0,0.0,2017-02-08 20:34:00,Pothole,Pothole,Closed,123.46666666666668,0.0
15598,Redwood Village-Rolando Park,5745.0,1.0,2017-02-14 00:02:00,32.75023179864875-117.05491285494924,0.0,32.7502317986,-117.054912855,Closed,0.0,0.0,2017-02-08 18:00:00,Pothole,Pothole,Closed,126.03333333333332,0.0
15599,La Jolla Village,5750.0,1.0,2017-02-15 00:03:00,32.86409387607269-117.23129777832031,0.0,32.8640938761,-117.231297778,Closed,0.0,1.0,2017-02-08 17:16:00,Pothole,Pothole,Closed,150.78333333333333,0.0
15600,La Jolla Shores,5751.0,1.0,2017-03-14 00:02:00,32.84874666666666-117.2631133333333,0.0,32.8487466667,-117.26311333299999,Closed,0.0,0.0,2017-02-08 17:12:00,Pothole,Pothole,Closed,798.8333333333335,0.0
15614,Redwood Village-Rolando Park,5890.0,1.0,2017-02-24 00:03:00,32.74504086471418-117.059104219188,0.0,32.745040864699995,-117.05910421899999,Closed,0.0,1.0,2017-02-07 14:32:00,Pothole,Pothole,Closed,393.51666666666665,0.0
15615,Redwood Village-Rolando Park,5891.0,1.0,2017-04-20 12:09:00,32.74485390636394-117.0593659860241,0.0,32.744853906399996,-117.059365986,Closed,0.0,0.0,2017-02-07 14:31:00,Pothole,Pothole,Closed,1725.6333333333334,0.0
15617,Redwood Village-Rolando Park,5893.0,1.0,2017-04-19 15:39:00,32.74757940790872-117.0637942292886,0.0,32.7475794079,-117.063794229,Closed,0.0,0.0,2017-02-07 14:29:00,Pothole,Pothole,Closed,1705.166666666667,0.0
15618,Redwood Village-Rolando Park,5895.0,1.0,2017-04-19 15:39:00,32.74766766934911-117.0642948803651,1.0,32.7476676693,-117.06429488,Closed,0.0,0.0,2017-02-07 14:26:00,Pothole,Pothole,Closed,1705.216666666667,0.0
15619,Redwood Village-Rolando Park,5896.0,1.0,2017-04-19 15:39:00,32.74766490332107-117.0643418190228,1.0,32.7476649033,-117.06434181899999,Closed,0.0,0.0,2017-02-07 14:24:00,Pothole,Pothole,Closed,1705.25,0.0
15620,La Jolla Heights,5897.0,1.0,2017-04-15 00:02:00,32.84086143093437-117.23794880315356,0.0,32.8408614309,-117.237948803,Closed,0.0,1.0,2017-02-07 14:23:00,Pothole,Pothole,Closed,1593.65,0.0
15621,Shelltown,5902.0,1.0,2017-04-12 00:03:00,32.68246270641865-117.11098533131718,0.0,32.682462706399996,-117.11098533100001,Closed,0.0,0.0,2017-02-07 14:13:00,Pothole,Pothole,Closed,1521.833333333333,0.0
15627,Roseville-Fleetridge,5976.0,1.0,2017-02-18 00:02:00,32.733468-117.232332,0.0,32.733468,-117.232332,Closed,0.0,0.0,2017-02-06 15:58:00,Pothole,Pothole,Closed,272.06666666666666,0.0
15633,Middletown,6017.0,1.0,2017-02-23 00:02:00,32.73646852229988-117.17531598545838,0.0,32.7364685223,-117.175315985,Closed,0.0,0.0,2017-02-06 10:36:00,Pothole,Pothole,Closed,397.4333333333333,0.0
15647,Mission Bay,6208.0,1.0,2017-02-18 00:02:00,32.76144430711142-117.22516088409424,0.0,32.7614443071,-117.22516088399999,Closed,0.0,0.0,2017-02-03 23:49:00,Pothole,Pothole,Closed,336.21666666666664,0.0
15655,Barrio Logan,6335.0,1.0,2017-02-04 00:02:00,32.69449799766771-117.1427541282424,1.0,32.6944979977,-117.14275412799999,Closed,0.0,0.0,2017-02-02 16:31:00,Pothole,Pothole,Closed,31.516666666666666,0.0
15661,Balboa Park,6376.0,1.0,2017-02-03 00:02:00,32.73140050000001-117.1594096,1.0,32.7314005,-117.15940959999999,Closed,0.0,0.0,2017-02-02 11:13:00,Pothole,Pothole,Closed,12.816666666666665,0.0
15667,La Jolla Village,6486.0,1.0,2017-02-28 00:02:00,32.869867033626605-117.23370169814757,1.0,32.8698670336,-117.23370169799999,Closed,0.0,0.0,2017-02-01 13:35:00,Pothole,Pothole,Closed,634.45,0.0
15668,La Jolla Village,6513.0,1.0,2017-02-28 00:02:00,32.8693140205302-117.2337840032924,1.0,32.8693140205,-117.233784003,Closed,0.0,0.0,2017-02-01 11:32:00,Pothole,Pothole,Closed,636.5,0.0
15671,Middletown,6563.0,1.0,2017-02-04 00:02:00,32.730438-117.172234,1.0,32.730438,-117.172234,Closed,0.0,0.0,2017-02-01 07:33:00,Pothole,Pothole,Closed,64.48333333333333,0.0
15681,Miramar,6832.0,1.0,2017-02-03 23:33:00,32.89706931737495-117.12765376187586,1.0,32.897069317399996,-117.12765376200001,Closed,0.0,0.0,2017-01-30 11:40:00,Pothole,Pothole,Closed,107.88333333333333,0.0
15694,Ocean Beach,6950.0,1.0,2017-02-15 00:03:00,32.75137495123349-117.23623304290771,1.0,32.7513749512,-117.236233043,Closed,0.0,0.0,2017-01-29 16:05:00,Pothole,Pothole,Closed,391.9666666666666,0.0
15725,Middletown,7618.0,1.0,2017-01-29 00:02:00,32.73560531440447-117.1759704128999,1.0,32.7356053144,-117.17597041299999,Closed,0.0,0.0,2017-01-26 15:13:00,Pothole,Pothole,Closed,56.81666666666666,0.0
15728,Ocean Beach,7657.0,1.0,2017-02-14 00:02:00,32.7454752-117.2472204,1.0,32.7454752,-117.24722040000002,Closed,0.0,0.0,2017-01-26 13:28:00,Pothole,Pothole,Closed,442.56666666666666,0.0
15741,Mission Bay,7749.0,1.0,2017-02-10 11:24:00,32.802236312203405-117.21745125081787,1.0,32.802236312199994,-117.217451251,Closed,0.0,0.0,2017-01-26 10:26:00,Pothole,Pothole,Closed,360.9666666666666,0.0
15743,Old Town,7835.0,1.0,2017-02-08 00:02:00,32.748558-117.192914,0.0,32.748558,-117.19291399999999,Closed,0.0,0.0,2017-01-25 23:12:00,Pothole,Pothole,Closed,312.8333333333333,0.0
15746,Village,7892.0,1.0,2017-02-09 00:03:00,32.83778209707964-117.2751599271943,0.0,32.8377820971,-117.275159927,Closed,0.0,0.0,2017-01-25 18:13:00,Pothole,Pothole,Closed,341.8333333333333,0.0
15748,Grant Hill,7926.0,1.0,2017-04-12 00:03:00,32.708986-117.133857,1.0,32.708985999999996,-117.133857,Closed,0.0,0.0,2017-01-25 17:21:00,Pothole,Pothole,Closed,1830.7,0.0
15759,Shelltown,7977.0,1.0,2017-02-14 00:03:00,32.68834666666667-117.1024945,0.0,32.6883466667,-117.1024945,Closed,0.0,0.0,2017-01-25 16:24:00,Pothole,Pothole,Closed,463.65,0.0
15762,Roseville-Fleetridge,8070.0,1.0,2017-02-07 00:03:00,32.728163-117.226615,0.0,32.728163,-117.226615,Closed,0.0,0.0,2017-01-25 12:24:00,Pothole,Pothole,Closed,299.65,0.0
15772,La Jolla Heights,8156.0,1.0,2017-03-24 00:02:00,32.86440012352794-117.23640771904905,0.0,32.8644001235,-117.236407719,Closed,0.0,0.0,2017-01-25 08:41:00,Pothole,Pothole,Closed,1383.35,0.0
15780,Roseville-Fleetridge,8202.0,1.0,2017-02-07 00:03:00,32.7304138-117.2248153,0.0,32.7304138,-117.22481529999999,Closed,0.0,0.0,2017-01-25 07:02:00,Pothole,Pothole,Closed,305.01666666666665,0.0
15782,Barrio Logan,8215.0,1.0,2017-02-16 00:02:00,32.68612900777106-117.1254984787325,0.0,32.686129007800005,-117.125498479,Closed,0.0,1.0,2017-01-25 06:23:00,Pothole,Pothole,Closed,521.65,0.0
15800,Teralta West,8470.0,1.0,2017-02-03 23:31:00,32.755023-117.106368,1.0,32.755023,-117.10636799999999,Closed,0.0,0.0,2017-01-24 13:47:00,Pothole,Pothole,Closed,249.7333333333333,0.0
15808,Teralta West,8527.0,1.0,2017-03-07 00:02:00,32.7497202-117.1069409,1.0,32.7497202,-117.1069409,Closed,0.0,0.0,2017-01-24 12:16:00,Pothole,Pothole,Closed,995.7666666666668,0.0
15810,La Jolla Heights,8544.0,1.0,2017-02-09 00:03:00,32.8702648-117.2409703,1.0,32.8702648,-117.2409703,Closed,0.0,0.0,2017-01-24 11:35:00,Pothole,Pothole,Closed,372.4666666666666,0.0
15811,La Jolla Heights,8547.0,1.0,2017-02-09 00:03:00,32.87019069229277-117.2407450545773,1.0,32.8701906923,-117.240745055,Closed,0.0,0.0,2017-01-24 11:34:00,Pothole,Pothole,Closed,372.48333333333335,0.0
15832,Cortez,8716.0,1.0,2017-02-14 00:03:00,32.71834380668596-117.15353517456055,1.0,32.7183438067,-117.153535175,Closed,0.0,0.0,2017-01-23 22:38:00,Pothole,Pothole,Closed,505.41666666666674,0.0
15834,Barrio Logan,8738.0,1.0,2017-04-12 00:03:00,32.686059-117.125471,1.0,32.686059,-117.12547099999999,Closed,0.0,0.0,2017-01-23 21:02:00,Pothole,Pothole,Closed,1875.0166666666669,0.0
15839,Barrio Logan,8822.0,1.0,2017-04-12 00:03:00,32.686246-117.125557,1.0,32.686246000000004,-117.125557,Closed,0.0,0.0,2017-01-23 17:47:00,Pothole,Pothole,Closed,1878.2666666666669,0.0
15840,Ocean Beach,8886.0,1.0,2017-02-08 00:02:00,32.752017622318206-117.24663717229596,0.0,32.7520176223,-117.246637172,Closed,0.0,0.0,2017-01-23 15:01:00,Pothole,Pothole,Closed,369.01666666666665,0.0
15870,Redwood Village-Rolando Park,9082.0,1.0,2017-02-03 23:31:00,32.749524-117.071614,1.0,32.749524,-117.071614,Closed,0.0,0.0,2017-01-22 15:39:00,Pothole,Pothole,Closed,295.8666666666667,0.0
15879,Ocean Beach,9207.0,1.0,2017-02-07 00:03:00,32.745696-117.247339,1.0,32.745696,-117.247339,Closed,0.0,0.0,2017-01-21 14:11:00,Pothole,Pothole,Closed,393.86666666666673,0.0
15887,Barrio Logan,9293.0,1.0,2017-02-04 00:02:00,32.7013601-117.1501741,0.0,32.7013601,-117.15017409999999,Closed,0.0,0.0,2017-01-20 21:37:00,Pothole,Pothole,Closed,338.4166666666667,0.0
15900,Mission Bay,9494.0,1.0,2017-02-15 00:03:00,32.769743351596375-117.2071833349487,1.0,32.7697433516,-117.207183335,Closed,0.0,0.0,2017-01-19 05:40:00,Pothole,Pothole,Closed,642.3833333333333,0.0
15904,Roseville-Fleetridge,9536.0,1.0,2017-02-07 00:02:00,32.728579355352515-117.22734956665045,0.0,32.7285793554,-117.227349567,Closed,0.0,0.0,2017-01-18 15:55:00,Pothole,Pothole,Closed,464.11666666666673,0.0
15911,Roseville-Fleetridge,9607.0,1.0,2017-02-16 00:02:00,32.731409-117.229492,1.0,32.731409,-117.229492,Closed,0.0,0.0,2017-01-18 11:18:00,Pothole,Pothole,Closed,684.7333333333332,0.0
15919,Gaslamp,9881.0,1.0,2017-02-03 21:59:00,32.714227593473204-117.15937166137695,1.0,32.7142275935,-117.15937166100001,Closed,0.0,0.0,2017-01-17 08:05:00,Pothole,Pothole,Closed,421.9,0.0
15920,Barrio Logan,9936.0,1.0,2017-03-21 00:02:00,32.6924729-117.1362292,0.0,32.6924729,-117.13622920000002,Closed,0.0,1.0,2017-01-16 17:39:00,Pothole,Pothole,Closed,1518.3833333333334,0.0
15930,Grant Hill,10171.0,1.0,2017-02-02 00:02:00,32.7086238423667-117.1341785789627,0.0,32.708623842399994,-117.134178579,Closed,0.0,0.0,2017-01-14 21:26:00,Pothole,Pothole,Closed,434.6,0.0
15936,Torrey Preserve,10370.0,1.0,2017-01-24 00:02:00,32.91617343224009-117.2368183806072,1.0,32.9161734322,-117.236818381,Closed,0.0,0.0,2017-01-13 16:02:00,Pothole,Pothole,Closed,248.0,0.0
15945,Mount Hope,10565.0,1.0,2017-01-13 00:03:00,32.711483-117.116509,1.0,32.711483,-117.11650900000001,Closed,0.0,0.0,2017-01-12 15:29:00,Pothole,Pothole,Closed,8.566666666666666,0.0
15950,Barrio Logan,10639.0,1.0,2017-02-02 00:02:00,32.69276875649257-117.13923234999487,0.0,32.6927687565,-117.13923235,Closed,0.0,0.0,2017-01-12 08:51:00,Pothole,Pothole,Closed,495.1833333333333,0.0
15951,Stockton,10707.0,1.0,2017-02-02 00:02:00,32.7117453-117.1192217,0.0,32.7117453,-117.1192217,Closed,0.0,0.0,2017-01-11 17:12:00,Pothole,Pothole,Closed,510.83333333333326,0.0
15956,Roseville-Fleetridge,10821.0,1.0,2017-02-03 23:31:00,32.73253245376492-117.22260742111212,1.0,32.732532453800005,-117.222607421,Closed,0.0,0.0,2017-01-11 09:06:00,Pothole,Pothole,Closed,566.4166666666666,0.0
15957,San Diego,10938.0,1.0,2017-02-08 00:02:00,32.55332719355378-116.9624683620392,0.0,32.553327193600005,-116.96246836200001,Closed,0.0,0.0,2017-01-10 22:14:00,Pothole,Pothole,Closed,673.8,0.0
15960,Teralta West,10963.0,1.0,2017-02-07 00:03:00,32.7496908549084-117.1066820297919,1.0,32.749690854899995,-117.10668203,Closed,0.0,0.0,2017-01-10 19:45:00,Pothole,Pothole,Closed,652.3,0.0
15966,San Diego,11053.0,1.0,2017-02-02 00:02:00,32.56736368087433-116.94079049999999,1.0,32.5673636809,-116.9407905,Closed,0.0,0.0,2017-01-10 14:52:00,Pothole,Pothole,Closed,537.1666666666666,0.0
15970,City Heights,11152.0,1.0,2017-02-28 00:02:00,32.750263-117.122005,0.0,32.750263000000004,-117.122005,Closed,0.0,1.0,2017-01-10 10:07:00,Pothole,Pothole,Closed,1165.9166666666667,0.0
15978,Jamacha Lomita,11269.0,1.0,2017-02-03 23:31:00,32.716574-117.043673,0.0,32.716574,-117.043673,Closed,0.0,0.0,2017-01-10 06:45:00,Pothole,Pothole,Closed,592.7666666666668,0.0
15980,Grant Hill,11293.0,1.0,2017-02-03 23:33:00,32.7116548-117.1302053,0.0,32.7116548,-117.13020530000001,Closed,0.0,0.0,2017-01-09 23:17:00,Pothole,Pothole,Closed,600.2666666666668,0.0
15991,Mission Bay,11434.0,1.0,2017-02-09 00:03:00,32.790923119224985-117.2537677527021,1.0,32.7909231192,-117.25376775299999,Closed,0.0,0.0,2017-01-09 10:50:00,Pothole,Pothole,Closed,733.2166666666667,0.0
15992,Loma Heights,11469.0,1.0,2017-02-04 00:02:00,32.736894281834246-117.21909766977535,0.0,32.7368942818,-117.21909767,Closed,0.0,0.0,2017-01-08 16:00:00,Pothole,Pothole,Closed,632.0333333333333,0.0
16003,Teralta West,12033.0,1.0,2017-01-13 00:03:00,32.754976-117.104276,0.0,32.754976,-117.104276,Closed,0.0,0.0,2017-01-03 06:24:00,Pothole,Pothole,Closed,233.65,0.0
16007,Roseville-Fleetridge,12116.0,1.0,2017-02-16 00:02:00,32.73147508403476-117.2293459011007,1.0,32.731475084,-117.229345901,Closed,0.0,0.0,2017-01-01 19:50:00,Pothole,Pothole,Closed,1084.2,0.0
16010,Gaslamp,12203.0,1.0,2017-04-12 00:03:00,32.707511258853444-117.15937166137695,0.0,32.7075112589,-117.15937166100001,Closed,0.0,0.0,2016-12-31 12:52:00,Pothole,Pothole,Closed,2435.183333333333,0.0
16023,Teralta West,12294.0,1.0,2017-02-07 00:02:00,32.753739-117.107334,0.0,32.753739,-117.10733400000001,Closed,0.0,0.0,2016-12-29 12:21:00,Pothole,Pothole,Closed,947.6833333333333,0.0
16025,Birdland,12304.0,1.0,2017-02-03 23:30:00,32.80069593137867-117.1550771251498,0.0,32.8006959314,-117.155077125,Closed,0.0,0.0,2016-12-29 10:12:00,Pothole,Pothole,Closed,877.3,0.0
16028,Harborview,12310.0,1.0,2017-02-16 00:02:00,32.727737155217895-117.17886238502808,1.0,32.727737155199996,-117.178862385,Closed,0.0,0.0,2016-12-29 09:52:00,Pothole,Pothole,Closed,1166.1666666666667,0.0
16032,Mount Hope,12383.0,1.0,2017-02-09 00:03:00,32.71149290547534-117.1166482034218,0.0,32.7114929055,-117.116648203,Closed,0.0,0.0,2016-12-27 18:01:00,Pothole,Pothole,Closed,1038.0333333333333,0.0
16033,Middletown,12393.0,1.0,2017-02-07 00:03:00,32.74259501912753-117.18218898996582,1.0,32.7425950191,-117.18218899,Closed,0.0,0.0,2016-12-27 14:50:00,Pothole,Pothole,Closed,993.2166666666667,0.0
16035,Fairmont Village,12414.0,1.0,2017-02-07 00:02:00,32.74211267445245-117.09965968254795,0.0,32.7421126745,-117.099659683,Closed,0.0,0.0,2016-12-27 09:29:00,Pothole,Pothole,Closed,998.55,0.0
