,status_description,mobile_web_status,duplicate_verified,override_duplicate,requested_datetime,closed_date,open,closed,service_name,coordinates,lat,long,sap_problem_type
44356,Assigned,In process,0,0,2017-01-30T07:38:00,,1,0,Pothole,32.75304088837724-117.2389162426044,32.7530408884,-117.23891624299999,Pothole
44361,Assigned,In process,0,0,2017-01-30T07:23:00,,1,0,Pothole,32.888614270081646-117.24802185461976,32.8886142701,-117.248021855,Pothole
44384,Assigned,In process,0,1,2017-01-30T05:57:00,,1,0,Pothole,32.828725998124085-117.21337414639774,32.8287259981,-117.213374146,Pothole
44396,Assigned,In process,0,0,2017-01-30T01:14:00,,1,0,Pothole,32.86825705353354-117.2335113035371,32.8682570535,-117.23351130399999,Pothole
44428,Assigned,In process,0,0,2017-01-29T21:09:00,,1,0,Pothole,32.822121-117.24902299999997,32.822121,-117.249023,Pothole
44432,Assigned,In process,0,0,2017-01-29T20:32:00,,1,0,Pothole,32.93336748754409-117.13739900512695,32.9333674875,-117.137399005,Pothole
44435,Assigned,In process,0,1,2017-01-29T20:21:00,,1,0,Pothole,32.93176399999999-117.13862899999998,32.931764,-117.13862900000001,Pothole
44453,Assigned,In process,0,1,2017-01-29T19:10:00,,1,0,Pothole,32.978721774037616-117.08856134338379,32.978721774,-117.088561343,Pothole
44455,Assigned,In process,0,1,2017-01-29T19:06:00,,1,0,Pothole,32.91268115461949-117.14371776020505,32.9126811546,-117.14371776,Pothole
44457,Assigned,In process,0,1,2017-01-29T19:01:00,,1,0,Pothole,32.91192457566375-117.15221499836423,32.9119245757,-117.15221499799999,Pothole
44466,Assigned,In process,0,0,2017-01-29T18:43:00,,1,0,Pothole,32.933029-117.13887799999998,32.933029,-117.138878,Pothole
44468,Assigned,In process,0,0,2017-01-29T18:40:00,,1,0,Pothole,32.9096548-117.15865229999997,32.9096548,-117.1586523,Pothole
44476,Assigned,In process,0,1,2017-01-29T18:30:00,,1,0,Pothole,32.80712779608386-117.17600919206541,32.8071277961,-117.17600919200001,Pothole
44515,Assigned,In process,0,0,2017-01-29T16:51:00,,1,0,Pothole,32.83546333649314-117.2022301375503,32.8354633365,-117.20223013799999,Pothole
44516,Assigned,In process,0,0,2017-01-29T16:50:00,,1,0,Pothole,32.80753571275782-117.23735518942952,32.807535712800004,-117.237355189,Pothole
44520,Assigned,In process,0,1,2017-01-29T16:43:00,,1,0,Pothole,32.819201-117.24087930000002,32.819201,-117.2408793,Pothole
44522,Assigned,In process,0,1,2017-01-29T16:39:00,,1,0,Pothole,32.7937843-117.2390269,32.7937843,-117.23902690000001,Pothole
44563,Assigned,In process,0,1,2017-01-29T15:02:00,,1,0,Pothole,32.791564-117.19756,32.791564,-117.19756000000001,Pothole
44572,Acknowledged,In process,0,1,2017-01-29T14:31:00,,1,0,Pothole,32.79133160888642-117.1640158302065,32.7913316089,-117.16401583,Pothole
44603,Assigned,In process,0,0,2017-01-29T13:41:00,,1,0,Pothole,32.927169-117.2009,32.927169,-117.2009,Pothole
44624,Assigned,In process,0,0,2017-01-29T13:08:00,,1,0,Pothole,32.82350147146063-117.159957625081,32.8235014715,-117.159957625,Pothole
44627,Assigned,In process,0,1,2017-01-29T13:05:00,,1,0,Pothole,32.70636479373342-117.1338821948665,32.7063647937,-117.133882195,Pothole
44635,Assigned,In process,0,1,2017-01-29T12:48:00,,1,0,Pothole,32.81258576824277-117.15281249364011,32.8125857682,-117.152812494,Pothole
44636,Assigned,In process,0,1,2017-01-29T12:48:00,,1,0,Pothole,32.84577279253493-117.2204854593337,32.8457727925,-117.220485459,Pothole
44645,Assigned,In process,0,1,2017-01-29T12:33:00,,1,0,Pothole,32.911346-117.137049,32.911346,-117.137049,Pothole
44651,Assigned,In process,0,0,2017-01-29T12:14:00,,1,0,Pothole,32.74278833333334-117.0731278333333,32.7427883333,-117.07312783299999,Pothole
44668,Acknowledged,In process,0,0,2017-01-29T11:10:00,,1,0,Pothole,32.8030819-117.0100561,32.803081899999995,-117.0100561,Pothole
44669,Assigned,In process,0,0,2017-01-29T11:09:00,,1,0,Pothole,32.925838-117.15638,32.925838,-117.15638,Pothole
44673,Assigned,In process,0,1,2017-01-29T11:06:00,,1,0,Pothole,32.925788-117.140856,32.925788,-117.140856,Pothole
44685,Assigned,In process,0,0,2017-01-29T10:31:00,,1,0,Pothole,32.829454-117.182032,32.829454,-117.182032,Pothole
44729,Assigned,In process,0,0,2017-01-29T03:42:00,,1,0,Pothole,32.85305722357169-117.2010416554865,32.853057223600004,-117.201041655,Pothole
44730,Assigned,In process,0,0,2017-01-29T03:40:00,,1,0,Pothole,32.85405461253159-117.2009899169035,32.8540546125,-117.200989917,Pothole
44763,Assigned,In process,0,0,2017-01-28T19:58:00,,1,0,Pothole,32.920466-117.230793,32.920466,-117.23079299999999,Pothole
44773,Assigned,In process,0,1,2017-01-28T19:02:00,,1,0,Pothole,32.911143520384904-117.15410481275018,32.9111435204,-117.15410481299999,Pothole
44793,Assigned,In process,0,0,2017-01-28T17:53:00,,1,0,Pothole,32.90001056861423-117.1431675359,32.9000105686,-117.143167536,Pothole
44805,Assigned,In process,0,1,2017-01-28T17:40:00,,1,0,Pothole,32.82139526696768-117.1828924502218,32.821395267,-117.18289245,Pothole
44809,Assigned,In process,0,0,2017-01-28T17:32:00,,1,0,Pothole,32.97621792974337-117.1464196220273,32.9762179297,-117.14641962200001,Pothole
44926,Assigned,In process,0,0,2017-01-28T14:09:00,,1,0,Pothole,32.84201517038376-117.26713847486877,32.842015170399996,-117.267138475,Pothole
44937,Assigned,In process,0,0,2017-01-28T13:56:00,,1,0,Pothole,32.9052551-117.0841189,32.905255100000005,-117.0841189,Pothole
44951,Acknowledged,In process,0,1,2017-01-28T13:21:00,,1,0,Pothole,32.82387-117.161327,32.82387,-117.161327,Pothole
44977,Assigned,In process,0,0,2017-01-28T12:23:00,,1,0,Pothole,32.754144-117.237304,32.754144000000004,-117.23730400000001,Pothole
45006,Acknowledged,In process,0,1,2017-01-28T11:28:00,,1,0,Pothole,32.79409760833077-117.0671754461314,32.7940976083,-117.06717544600001,Pothole
45029,Assigned,In process,0,0,2017-01-28T10:06:00,,1,0,Pothole,33.037738-117.067289,33.037738,-117.06728899999999,Pothole
45035,Assigned,In process,0,0,2017-01-28T09:45:00,,1,0,Pothole,32.7827648-117.2366369,32.782764799999995,-117.2366369,Pothole
45046,Assigned,In process,0,0,2017-01-28T09:03:00,,1,0,Pothole,32.84430200000001-117.264236,32.844302,-117.26423600000001,Pothole
45053,Assigned,In process,0,0,2017-01-28T08:36:00,,1,0,Pothole,32.91649692694928-117.1495249216604,32.9164969269,-117.14952492200001,Pothole
45062,Acknowledged,In process,0,1,2017-01-28T06:30:00,,1,0,Pothole,32.81073856486327-117.04285605186766,32.8107385649,-117.042856052,Pothole
45103,Assigned,In process,0,0,2017-01-27T20:34:00,,1,0,Pothole,32.9142247-117.129101,32.9142247,-117.129101,Pothole
45134,Assigned,In process,0,0,2017-01-27T18:48:00,,1,0,Pothole,32.8775568-117.2141189,32.8775568,-117.2141189,Pothole
45139,Assigned,In process,0,0,2017-01-27T18:39:00,,1,0,Pothole,32.75067388390097-117.2385318313634,32.7506738839,-117.238531831,Pothole
45147,Assigned,In process,0,1,2017-01-27T18:11:00,,1,0,Pothole,32.81548897373719-117.15096025390625,32.8154889737,-117.150960254,Pothole
45159,Assigned,In process,0,0,2017-01-27T17:44:00,,1,0,Pothole,32.79979792563773-117.24086774846609,32.7997979256,-117.240867748,Pothole
45161,Assigned,In process,0,0,2017-01-27T17:43:00,,1,0,Pothole,32.798860309011275-117.24057081708828,32.798860309,-117.240570817,Pothole
45181,Assigned,In process,0,0,2017-01-27T17:17:00,,1,0,Pothole,32.905775-117.135568,32.905775,-117.13556799999999,Pothole
45184,Assigned,In process,0,0,2017-01-27T17:16:00,,1,0,Pothole,32.869727-117.214205,32.869727000000005,-117.214205,Pothole
45225,Assigned,In process,0,0,2017-01-27T16:12:00,,1,0,Pothole,32.804014-117.17894,32.804014,-117.17894,Pothole
45239,Assigned,In process,0,0,2017-01-27T16:01:00,,1,0,Pothole,32.9107338-117.1399893,32.910733799999996,-117.1399893,Pothole
45241,Assigned,In process,0,0,2017-01-27T15:58:00,,1,0,Pothole,32.76882598260514-117.2006197175415,32.7688259826,-117.200619718,Pothole
45243,Assigned,In process,0,0,2017-01-27T15:58:00,,1,0,Pothole,32.76981317178001-117.2015487078447,32.769813171799996,-117.20154870799999,Pothole
45258,Assigned,In process,0,0,2017-01-27T15:50:00,,1,0,Pothole,32.922498-117.139159,32.922498,-117.139159,Pothole
45293,Assigned,In process,0,0,2017-01-27T15:28:00,,1,0,Pothole,32.87408928424406-117.2075262222551,32.874089284200004,-117.20752622200001,Pothole
45298,Assigned,In process,0,0,2017-01-27T15:24:00,,1,0,Pothole,32.7240589799125-117.2476117056616,32.7240589799,-117.247611706,Pothole
45304,Assigned,In process,0,0,2017-01-27T15:20:00,,1,0,Pothole,32.779877307113196-117.23630981879808,32.7798773071,-117.236309819,Pothole
45341,Assigned,In process,0,0,2017-01-27T14:54:00,,1,0,Pothole,32.7516164292955-117.235116059126,32.7516164293,-117.23511605899999,Pothole
45379,Assigned,In process,0,0,2017-01-27T14:35:00,,1,0,Pothole,32.80748293028127-117.2375341299633,32.807482930300004,-117.23753413,Pothole
45382,Assigned,In process,0,0,2017-01-27T14:35:00,,1,0,Pothole,32.8083003750993-117.233896991017,32.8083003751,-117.23389699100001,Pothole
45383,Assigned,In process,0,0,2017-01-27T14:34:00,,1,0,Pothole,32.8090382180109-117.2305547594885,32.809038218000005,-117.230554759,Pothole
45387,Assigned,In process,0,0,2017-01-27T14:31:00,,1,0,Pothole,32.71648332909116-117.2471469900555,32.7164833291,-117.24714699,Pothole
45409,Assigned,In process,0,0,2017-01-27T14:17:00,,1,0,Pothole,32.79268763716503-117.2523411457131,32.7926876372,-117.252341146,Pothole
45415,Assigned,In process,0,0,2017-01-27T14:16:00,,1,0,Pothole,32.74992828801785-117.2431789876913,32.749928288,-117.243178988,Pothole
45423,Acknowledged,In process,0,0,2017-01-27T14:11:00,,1,0,Pothole,32.75059792526304-117.2478305454139,32.7505979253,-117.247830545,Pothole
45441,Assigned,In process,0,0,2017-01-27T13:59:00,,1,0,Pothole,32.739159311856966-117.21684382557922,32.7391593119,-117.216843826,Pothole
45448,Assigned,In process,0,0,2017-01-27T13:53:00,,1,0,Pothole,32.90892199150557-117.0874342975366,32.9089219915,-117.08743429799999,Pothole
45502,Assigned,In process,0,0,2017-01-27T13:03:00,,1,0,Pothole,32.820972-117.147248,32.820972,-117.147248,Pothole
45505,Assigned,In process,0,0,2017-01-27T13:01:00,,1,0,Pothole,32.818031-117.149274,32.818031,-117.149274,Pothole
45507,Assigned,In process,0,1,2017-01-27T12:58:00,,1,0,Pothole,32.864093876072715-117.23747758789062,32.8640938761,-117.23747758799999,Pothole
45511,Acknowledged,In process,0,1,2017-01-27T12:53:00,,1,0,Pothole,32.807698537625626-117.01541235653525,32.807698537600004,-117.015412357,Pothole
45542,Assigned,In process,0,0,2017-01-27T11:50:00,,1,0,Pothole,32.806116-117.158147,32.806115999999996,-117.158147,Pothole
45545,Assigned,In process,0,1,2017-01-27T11:46:00,,1,0,Pothole,32.912355-117.149442,32.912355,-117.149442,Pothole
45549,Assigned,In process,0,0,2017-01-27T11:33:00,,1,0,Pothole,32.804721-117.176627,32.804721,-117.176627,Pothole
45553,Acknowledged,In process,0,0,2017-01-27T11:28:00,,1,0,Pothole,32.793331-117.168889,32.793331,-117.168889,Pothole
45622,Assigned,In process,0,0,2017-01-27T09:47:00,,1,0,Pothole,32.89685470553933-117.13636903686523,32.896854705500004,-117.13636903700001,Pothole
45641,Assigned,In process,0,1,2017-01-27T09:17:00,,1,0,Pothole,32.777484351672555-117.09999828262335,32.777484351700004,-117.09999828299999,Pothole
45700,Assigned,In process,0,1,2017-01-27T07:58:00,,1,0,Pothole,32.884611-117.15803,32.884611,-117.15803000000001,Pothole
45701,Assigned,In process,0,0,2017-01-27T07:56:00,,1,0,Pothole,32.88545-117.159807,32.88545,-117.159807,Pothole
45735,Assigned,In process,0,0,2017-01-27T05:50:00,,1,0,Pothole,32.87718523417315-117.1823224928948,32.8771852342,-117.18232249299999,Pothole
45745,Assigned,In process,0,1,2017-01-27T03:04:00,,1,0,Pothole,32.79133276505736-117.163176511573,32.7913327651,-117.163176512,Pothole
45749,Assigned,In process,0,0,2017-01-27T00:41:00,,1,0,Pothole,32.8347063-117.1596482,32.8347063,-117.1596482,Pothole
45776,Assigned,In process,0,1,2017-01-26T21:00:00,,1,0,Pothole,32.8183021488968-117.18151597900402,32.818302148899996,-117.181515979,Pothole
45777,Assigned,In process,0,1,2017-01-26T20:57:00,,1,0,Pothole,32.92801110948574-117.1440375896624,32.9280111095,-117.14403759,Pothole
45781,Assigned,In process,0,1,2017-01-26T20:44:00,,1,0,Pothole,32.91728354478763-117.12006120605469,32.9172835448,-117.120061206,Pothole
45783,Assigned,In process,0,0,2017-01-26T20:39:00,,1,0,Pothole,32.83272215844161-117.1628962450936,32.8327221584,-117.162896245,Pothole
45785,Assigned,In process,0,1,2017-01-26T20:37:00,,1,0,Pothole,32.9107338-117.1399893,32.910733799999996,-117.1399893,Pothole
45805,Assigned,In process,0,1,2017-01-26T19:59:00,,1,0,Pothole,32.89146600000004-117.150896,32.891465999999994,-117.150896,Pothole
45806,Assigned,In process,0,1,2017-01-26T19:58:00,,1,0,Pothole,32.75383595350009-117.2234683258423,32.7538359535,-117.223468326,Pothole
45807,Acknowledged,In process,0,1,2017-01-26T19:47:00,,1,0,Pothole,32.79493627075441-117.0660042680427,32.7949362708,-117.06600426799999,Pothole
45818,Assigned,In process,0,0,2017-01-26T19:05:00,,1,0,Pothole,32.905361996794504-117.14201104448852,32.905361996799996,-117.142011044,Pothole
45851,Acknowledged,In process,0,0,2017-01-26T18:15:00,,1,0,Pothole,32.797838-117.16962,32.797838,-117.16962,Pothole
45912,Assigned,In process,0,0,2017-01-26T17:05:00,,1,0,Pothole,32.87692640466274-117.18341129597505,32.8769264047,-117.183411296,Pothole
45915,Assigned,In process,0,0,2017-01-26T17:02:00,,1,0,Pothole,32.905834-117.139442,32.905834000000006,-117.13944199999999,Pothole
45917,Assigned,In process,0,1,2017-01-26T16:59:00,,1,0,Pothole,32.95594851336353-117.12827949447632,32.9559485134,-117.128279494,Pothole
45929,Assigned,In process,0,0,2017-01-26T16:38:00,,1,0,Pothole,32.839698-117.127528,32.839698,-117.127528,Pothole
45944,Assigned,In process,0,0,2017-01-26T16:18:00,,1,0,Pothole,32.9247491-117.118126,32.92474910000001,-117.118126,Pothole
45967,Assigned,In process,0,0,2017-01-26T15:56:00,,1,0,Pothole,32.84494921629517-117.24892354890794,32.8449492163,-117.248923549,Pothole
46006,Assigned,In process,0,0,2017-01-26T15:11:00,,1,0,Pothole,00,0.0,0.0,Pothole
46055,Assigned,In process,0,0,2017-01-26T14:02:00,,1,0,Pothole,32.8396199-117.1261505,32.839619899999995,-117.1261505,Pothole
46076,Assigned,In process,0,0,2017-01-26T13:36:00,,1,0,Pothole,32.81423789397052-117.1791267462053,32.814237894,-117.17912674600001,Pothole
46092,Assigned,In process,0,0,2017-01-26T13:19:00,,1,0,Pothole,32.93365883071577-117.13952571429445,32.933658830700004,-117.139525714,Pothole
46093,Assigned,In process,0,0,2017-01-26T13:16:00,,1,0,Pothole,32.934055037457384-117.13802367724611,32.9340550375,-117.138023677,Pothole
46126,Assigned,In process,0,0,2017-01-26T12:23:00,,1,0,Pothole,32.80821506987886-117.16527885711673,32.8082150699,-117.165278857,Pothole
46151,Assigned,In process,0,0,2017-01-26T11:49:00,,1,0,Pothole,32.98492005869319-117.13175381244201,32.9849200587,-117.13175381200001,Pothole
46243,Assigned,In process,0,0,2017-01-26T10:43:00,,1,0,Pothole,32.783165-117.18873,32.783165000000004,-117.18873,Pothole
46244,Assigned,In process,0,0,2017-01-26T10:42:00,,1,0,Pothole,32.9721969-117.1513028,32.9721969,-117.1513028,Pothole
46279,Assigned,In process,0,0,2017-01-26T10:15:00,,1,0,Pothole,32.91548416908952-117.07064337341973,32.9154841691,-117.070643373,Pothole
46290,Assigned,In process,0,1,2017-01-26T09:59:00,,1,0,Pothole,32.827247-117.148857,32.827247,-117.148857,Pothole
46297,Assigned,In process,0,0,2017-01-26T09:54:00,,1,0,Pothole,32.75408741758388-117.06029192081297,32.754087417600005,-117.060291921,Pothole
46345,Assigned,In process,0,0,2017-01-26T08:59:00,,1,0,Pothole,32.928183-117.147149,32.928183000000004,-117.147149,Pothole
46350,Assigned,In process,0,0,2017-01-26T08:53:00,,1,0,Pothole,32.80772072147134-117.16480581684112,32.807720721500004,-117.164805817,Pothole
46377,Assigned,In process,0,0,2017-01-26T08:15:00,,1,0,Pothole,32.83269104751634-117.15327342460631,32.8326910475,-117.153273425,Pothole
46398,Acknowledged,In process,0,0,2017-01-26T07:41:00,,1,0,Pothole,32.801133180443244-117.0661595336914,32.8011331804,-117.066159534,Pothole
46403,Assigned,In process,0,0,2017-01-26T07:29:00,,1,0,Pothole,32.9020747760289-117.1436375076502,32.902074776,-117.143637508,Pothole
46404,Assigned,In process,0,0,2017-01-26T07:28:00,,1,0,Pothole,32.799666-117.233399,32.799665999999995,-117.233399,Pothole
46409,Assigned,In process,0,0,2017-01-26T07:10:00,,1,0,Pothole,32.736681-117.171204,32.736681,-117.171204,Pothole
46466,Assigned,In process,0,0,2017-01-25T22:51:00,,1,0,Pothole,32.95570702655505-117.2137095377632,32.955707026599995,-117.21370953799999,Pothole
46470,Assigned,In process,1,1,2017-01-25T21:54:00,,1,0,Pothole,32.71881914041786-117.1619789439781,32.7188191404,-117.161978944,Pothole
46482,Assigned,In process,0,0,2017-01-25T21:07:00,,1,0,Pothole,32.829471-117.181175,32.829471000000005,-117.181175,Pothole
46484,Assigned,In process,0,0,2017-01-25T21:04:00,,1,0,Pothole,32.75230203350591-117.23252346347658,32.7523020335,-117.23252346299999,Pothole
46512,Assigned,In process,0,0,2017-01-25T19:47:00,,1,0,Pothole,32.7887163-117.2371726,32.7887163,-117.23717260000001,Pothole
46515,Assigned,In process,0,1,2017-01-25T19:43:00,,1,0,Pothole,32.95565154199663-117.21354351326141,32.955651542,-117.21354351299999,Pothole
46553,Acknowledged,In process,0,0,2017-01-25T18:23:00,,1,0,Pothole,32.792257-117.178479,32.792257,-117.17847900000001,Pothole
46578,Assigned,In process,0,0,2017-01-25T17:49:00,,1,0,Pothole,32.82224717259305-117.19520676190188,32.8222471726,-117.19520676200001,Pothole
46612,Assigned,In process,0,0,2017-01-25T17:24:00,,1,0,Pothole,32.82265191666622-117.1956663434632,32.8226519167,-117.195666343,Pothole
46659,Acknowledged,In process,0,0,2017-01-25T17:12:00,,1,0,Pothole,32.79218-117.051034,32.79218,-117.051034,Pothole
46668,Acknowledged,In process,0,0,2017-01-25T16:57:00,,1,0,Pothole,32.808283-117.014428,32.808283,-117.01442800000001,Pothole
46722,Assigned,In process,0,0,2017-01-25T16:14:00,,1,0,Pothole,32.72277383602478-117.1310813819218,32.722773836,-117.131081382,Pothole
46729,Assigned,In process,0,0,2017-01-25T16:12:00,,1,0,Pothole,32.91459871924754-117.1291069408107,32.9145987192,-117.129106941,Pothole
46752,Assigned,In process,0,0,2017-01-25T15:50:00,,1,0,Pothole,32.83016942813763-117.1348014656709,32.8301694281,-117.134801466,Pothole
46757,Acknowledged,In process,0,0,2017-01-25T15:45:00,,1,0,Pothole,32.7611261146709-117.1691605676634,32.7611261147,-117.169160568,Pothole
46765,Assigned,In process,0,0,2017-01-25T15:36:00,,1,0,Pothole,32.92325698919964-117.1439495194239,32.9232569892,-117.143949519,Pothole
46779,Acknowledged,In process,0,0,2017-01-25T15:20:00,,1,0,Pothole,32.80175-117.120364,32.80175,-117.120364,Pothole
46821,Assigned,In process,0,1,2017-01-25T14:36:00,,1,0,Pothole,32.821805361209755-117.14892936016716,32.8218053612,-117.14892936,Pothole
46841,Acknowledged,In process,0,0,2017-01-25T14:17:00,,1,0,Pothole,32.78623388841356-117.16988592071533,32.7862338884,-117.169885921,Pothole
46863,Assigned,In process,0,0,2017-01-25T13:44:00,,1,0,Pothole,32.84928211751163-117.249752033594,32.8492821175,-117.249752034,Pothole
46868,Assigned,In process,0,0,2017-01-25T13:39:00,,1,0,Pothole,32.824844-117.157543,32.824844,-117.15754299999999,Pothole
46882,Assigned,In process,0,0,2017-01-25T13:19:00,,1,0,Pothole,32.77774666666667-117.19915,32.777746666700004,-117.19915,Pothole
46885,Assigned,In process,0,0,2017-01-25T13:14:00,,1,0,Pothole,32.740063-117.216155,32.740063,-117.216155,Pothole
46886,Assigned,In process,0,0,2017-01-25T13:12:00,,1,0,Pothole,32.753944-117.213774,32.753944,-117.213774,Pothole
46905,Acknowledged,In process,0,0,2017-01-25T12:56:00,,1,0,Pothole,32.802734-117.055434,32.802734,-117.055434,Pothole
46924,Assigned,In process,0,0,2017-01-25T12:24:00,,1,0,Pothole,32.964872-117.127833,32.964872,-117.12783300000001,Pothole
46957,Assigned,In process,0,0,2017-01-25T11:43:00,,1,0,Pothole,32.84851240631446-117.27159345510516,32.8485124063,-117.271593455,Pothole
46999,Assigned,In process,0,0,2017-01-25T10:53:00,,1,0,Pothole,32.80006328820483-117.2304474294748,32.8000632882,-117.230447429,Pothole
47022,Assigned,In process,0,0,2017-01-25T10:34:00,,1,0,Pothole,32.76697739496154-117.1194436122823,32.766977395,-117.11944361200001,Pothole
47062,Assigned,In process,0,1,2017-01-25T10:01:00,,1,0,Pothole,32.920525-117.142807,32.920525,-117.142807,Pothole
47099,Acknowledged,In process,0,0,2017-01-25T09:29:00,,1,0,Pothole,32.790822-117.169626,32.790822,-117.169626,Pothole
47134,Acknowledged,In process,0,0,2017-01-25T08:55:00,,1,0,Pothole,32.810381-117.04194,32.810381,-117.04194,Pothole
47139,Assigned,In process,0,0,2017-01-25T08:49:00,,1,0,Pothole,32.92470449532451-117.14151887817383,32.924704495300006,-117.141518878,Pothole
47142,Acknowledged,In process,0,0,2017-01-25T08:46:00,,1,0,Pothole,32.7899409-117.1675537,32.7899409,-117.1675537,Pothole
47146,Assigned,In process,0,0,2017-01-25T08:42:00,,1,0,Pothole,32.8897655324589-117.14280555054364,32.8897655325,-117.14280555100001,Pothole
47153,Assigned,In process,0,0,2017-01-25T08:39:00,,1,0,Pothole,32.90680095355948-117.14582296802864,32.906800953600005,-117.14582296799999,Pothole
47194,Assigned,In process,0,0,2017-01-25T08:12:00,,1,0,Pothole,32.90535942779965-117.12412473632988,32.9053594278,-117.124124736,Pothole
47200,Acknowledged,In process,1,1,2017-01-25T08:08:00,,1,0,Pothole,32.74437710480587-117.2336351201672,32.7443771048,-117.23363512,Pothole
