,pole,longitude,latitude
702,5-1511,-117.160128,32.721477
703,5-1518,-117.16031100000001,32.721553
704,5-1519,-117.16013000000001,32.721612
705,5-1520,-117.16031299999999,32.721688
706,5-1521,-117.160131,32.721747
707,5-1522,-117.16031399999999,32.721823
708,5-1524,-117.160315,32.721880999999996
709,5-1600,-117.160322,32.722626
710,6-1401,-117.159218,32.720009000000005
711,6-1403,-117.15921200000001,32.720172
712,6-1409,-117.159219,32.720086
713,6-1410,-117.159401,32.720181
714,6-1411,-117.159219,32.720239
715,6-1414,-117.159402,32.720391
716,6-1416,-117.159403,32.720544
717,6-1418,-117.159403,32.720678
718,6-1502,-117.15940400000001,32.721108
719,6-1506,-117.159403,32.721242
720,6-1510,-117.159403,32.721357
721,6-1512,-117.159402,32.721472
722,6-1514,-117.159402,32.721587
723,6-1516,-117.159401,32.721721
724,6-1520,-117.159401,32.721835999999996
725,6-1601,-117.159222,32.722169
726,6-1603,-117.159225,32.72232
727,6-1605,-117.159228,32.722469
728,6-1606,-117.159416,32.722660999999995
729,6-1607,-117.159236,32.722714
730,6-1608,-117.15942,32.722763
731,7-1400,-117.158474,32.720024
732,7-1401,-117.15829199999999,32.720083
733,7-1402,-117.158475,32.720159
734,7-1403,-117.158293,32.720217
735,7-1405,-117.158294,32.720275
736,7-1413,-117.158294,32.720352
737,7-1415,-117.158295,32.720428999999996
738,7-1419,-117.158295,32.720487
739,7-1421,-117.15829599999999,32.720564
740,7-1422,-117.158479,32.72064
741,7-1423,-117.15829699999999,32.720698
742,7-1424,-117.15848000000001,32.720774
743,7-1425,-117.158298,32.720833
744,8-1300,-117.157551,32.719019
745,8-1401,-117.15737800000001,32.719993
746,8-1402,-117.15756100000002,32.720031
747,8-1403,-117.157379,32.72007
748,8-1404,-117.15756100000002,32.720107
749,8-1405,-117.157379,32.720147
750,8-1406,-117.15756200000001,32.720184
751,8-1408,-117.15756200000001,32.720222
752,8-1409,-117.15738,32.720262
753,8-1410,-117.15756299999998,32.720299
754,8-1411,-117.157381,32.720338
755,8-1412,-117.15756299999998,32.720376
756,8-1413,-117.157381,32.720415
757,8-1414,-117.157564,32.720453000000006
758,8-1415,-117.15738200000001,32.720492
759,8-1417,-117.15738200000001,32.72053
760,8-1419,-117.15738200000001,32.720569
761,8-1421,-117.15738300000001,32.720607
762,8-1423,-117.15738300000001,32.720645000000005
763,8-1424,-117.15756499999999,32.720683
764,8-1425,-117.15738300000001,32.720721999999995
765,8-1426,-117.15756599999999,32.72076
766,8-1427,-117.15738400000001,32.720799
767,8-1428,-117.15756599999999,32.720836
768,8-1429,-117.157385,32.720876000000004
769,8-1506,-117.157568,32.721075
770,8-1508,-117.157569,32.721153
771,8-1516,-117.15756999999999,32.721249
772,8-1518,-117.15757099999999,32.721326
773,8-1520,-117.157572,32.721403
774,8-1522,-117.157573,32.72148
775,8-1524,-117.157573,32.721558
776,8-1526,-117.157574,32.721635
777,8-1528,-117.157575,32.721731
778,8-1530,-117.157576,32.721808
779,8-1532,-117.157577,32.721885
780,8-1534,-117.157501,32.721657
781,9-1300,-117.15665600000001,32.719023
782,9-1412,-117.15666399999999,32.720073
783,9-1414,-117.15666399999999,32.720208
784,9-1416,-117.15666499999999,32.720323
785,9-1418,-117.15666599999999,32.720439
786,9-1420,-117.156667,32.720554
787,9-1422,-117.156668,32.720689
788,9-1426,-117.156669,32.720804
789,A-807,-117.0,32.1
790,A-809,-117.156896,32.718815
791,AH-204,-117.162672,32.719978000000005
792,AH-206,-117.16260600000001,32.719978999999995
793,AH-208,-117.162522,32.719978999999995
794,AH-210,-117.16237199999999,32.71998
795,AH-300,-117.161914,32.719982
796,AH-306,-117.16169599999999,32.719983
797,AH-312,-117.16146100000002,32.719984000000004
798,AH-314,-117.16131000000001,32.719984000000004
799,AH-400,-117.16099799999999,32.719984000000004
800,AH-402,-117.16093000000001,32.719984000000004
801,AH-404,-117.16077800000001,32.719983
802,AH-410,-117.16054,32.719982
803,AH-412,-117.160472,32.719982
804,AH-414,-117.16032,32.719981
805,AH-502,-117.16001299999999,32.71998
806,AH-504,-117.15986399999998,32.719978999999995
807,AH-506,-117.15971599999999,32.719978999999995
808,AH-604,-117.15909199999999,32.719976
809,AH-606,-117.158922,32.719975
810,BE-201,-117.16270800000001,32.720855
811,BE-215,-117.16249099999999,32.720856
812,BE-217,-117.16228999999998,32.720857
813,BE-300,-117.161933,32.721012
814,BE-302,-117.161883,32.721012
815,BE-304,-117.161817,32.721013
816,BE-306,-117.161767,32.721013
817,BE-308,-117.16170100000001,32.721013
818,BE-310,-117.161651,32.721013
819,BE-312,-117.161584,32.721014000000004
820,BE-314,-117.16151799999999,32.721014000000004
821,BE-316,-117.161468,32.721014000000004
822,BE-318,-117.161402,32.721015
823,BE-320,-117.16135200000001,32.721015
824,BE-322,-117.161286,32.721015
825,BE-324,-117.16123600000002,32.721015
826,BE-400,-117.160974,32.721101000000004
827,BE-402,-117.16091000000002,32.721076000000004
828,BE-403,-117.16095800000001,32.720862
829,BE-404,-117.16077,32.721028000000004
830,BE-405,-117.16089,32.720862
831,BE-406,-117.160804,32.72104
832,BE-407,-117.160822,32.720862
833,BE-412,-117.160669,32.721016
834,BE-414,-117.160533,32.721016999999996
835,BE-415,-117.16046399999999,32.720863
836,BE-416,-117.160379,32.721016999999996
837,BE-418,-117.16031100000001,32.721016999999996
838,BE-702,-117.158277,32.72102
839,BE-703,-117.158226,32.720866
840,BE-704,-117.158143,32.721021
841,BE-705,-117.158092,32.720867
842,BE-706,-117.158026,32.721021
843,BE-708,-117.157959,32.721021
844,BE-710,-117.15789099999999,32.721022
845,BE-712,-117.157824,32.721022
846,BE-714,-117.157757,32.721022
847,BE-715,-117.157706,32.720869
848,BE-716,-117.15763999999999,32.721022999999995
849,BE-717,-117.157572,32.720869
850,BE-803,-117.15736499999998,32.72087
851,BE-805,-117.15728200000001,32.720871
852,BE-807,-117.15721599999999,32.720871
853,BE-809,-117.15713400000001,32.720872
854,BE-811,-117.157068,32.720873
855,BE-813,-117.156985,32.720873
856,BE-815,-117.15692,32.720874
857,BE-817,-117.15683700000001,32.720874
858,BE-819,-117.15677099999999,32.720875
859,BE-821,-117.15668899999999,32.720875
860,CE-201,-117.16283100000001,32.7219
861,CE-203,-117.162748,32.7219
862,CE-205,-117.16266399999999,32.721901
863,CE-207,-117.16258,32.721902
864,CE-209,-117.16249599999999,32.721903000000005
865,CE-211,-117.16241200000002,32.721903999999995
866,CE-213,-117.162328,32.721905
867,CE-214,-117.162246,32.72206
868,CE-216,-117.16216299999999,32.72206
869,CE-302,-117.161906,32.722063
870,CE-305,-117.161805,32.72191
871,CE-307,-117.16170600000001,32.72191
872,CE-309,-117.16159099999999,32.721911
873,CE-311,-117.161492,32.721911999999996
874,CE-313,-117.16139299999999,32.721913
875,CE-315,-117.161294,32.721913
876,CE-400,-117.16100300000001,32.722069
877,CE-402,-117.160918,32.722069
878,CE-404,-117.160816,32.722069
879,CE-408,-117.16073100000001,32.722069
880,CE-410,-117.160629,32.722069
881,CE-412,-117.16054299999999,32.722069
882,CE-413,-117.160458,32.721915
883,CE-414,-117.16035600000001,32.722069
884,CE-502,-117.16011100000001,32.722068
885,CE-503,-117.16006200000001,32.721914
886,CE-504,-117.159976,32.722066999999996
887,CE-505,-117.15992800000001,32.721913
888,CE-507,-117.159861,32.721911999999996
889,CE-509,-117.15974299999999,32.721911
890,CE-510,-117.159709,32.722193
891,CE-511,-117.159676,32.72191
892,CE-512,-117.159724,32.722105
893,CE-513,-117.15954099999999,32.721909000000004
894,CE-514,-117.159472,32.722062
895,CE-516,-117.159405,32.722061
896,10-1001,-117.155529,32.715971
897,10-1003,-117.15553,32.716162
898,10-1005,-117.15553100000001,32.716353999999995
899,10-1023,-117.155533,32.716545
900,10-1103,-117.15553500000001,32.716918
901,10-1105,-117.15553600000001,32.717034999999996
902,10-1107,-117.15553600000001,32.717131
903,10-1109,-117.15553700000001,32.717247
904,10-1111,-117.15553799999999,32.717344
905,10-1113,-117.15553799999999,32.717459999999996
906,10-1115,-117.155588,32.717349
907,10-1117,-117.155588,32.717349
908,10-1118,-117.15573700000002,32.717594
909,10-1120,-117.15578300000001,32.717577
910,10-1121,-117.15553999999999,32.717673
911,10-1122,-117.155869,32.717785
912,10-1124,-117.15586699999999,32.717791
913,10-1201,-117.155923,32.717942
914,10-1203,-117.155957,32.717977000000005
915,10-1205,-117.15588000000001,32.718097
916,10-1209,-117.155543,32.718071
917,10-1211,-117.15554399999999,32.718265
918,10-1219,-117.155546,32.71846
919,10-1221,-117.155548,32.718654
920,10-303,-117.155437,32.708285
921,10-305,-117.155507,32.708418
922,10-307,-117.15553899999999,32.708431
923,10-309,-117.155592,32.708648
924,10-311,-117.15571399999999,32.708890000000004
925,10-400E,-117.155474,32.709790999999996
926,10-425,-117.155483,32.710257
927,10-601,-117.15548899999999,32.711679
928,10-603,-117.15548999999999,32.711778
929,10-605,-117.155492,32.711877
930,10-607,-117.15549299999999,32.711976
931,10-609,-117.15549399999999,32.712076
932,10-611,-117.155496,32.712175
933,10-613,-117.155497,32.712274
934,10-619,-117.155498,32.712373
935,10-625,-117.1555,32.712472
936,10-700,-117.15568400000001,32.712733
937,10-702,-117.155685,32.712790999999996
938,10-707,-117.155503,32.712849
939,10-709,-117.15550400000001,32.712926
940,10-710,-117.15568600000002,32.713002
941,10-712,-117.15568700000001,32.713059
942,10-714,-117.15568700000001,32.713136
943,10-715,-117.155506,32.713195
944,10-717,-117.155506,32.713271
945,10-719,-117.155507,32.713328999999995
946,10-721,-117.155507,32.713406
947,10-723,-117.155507,32.713463
948,10-725,-117.15550800000001,32.71354
949,10-800,-117.15569199999999,32.713778000000005
950,10-801,-117.15551,32.713836
951,10-802,-117.155693,32.713912
952,10-804,-117.155693,32.71397
953,10-806,-117.155694,32.714046
954,10-807,-117.15551200000002,32.714104999999996
955,10-814,-117.155695,32.714180999999996
956,10-816,-117.155695,32.714257
957,10-818,-117.15569599999999,32.714315
958,10-819,-117.155514,32.714372999999995
959,10-820,-117.155697,32.714449
960,10-824,-117.155697,32.714526
961,10-825,-117.15551599999999,32.714584
962,10-901,-117.15551699999999,32.714784
963,10-902,-117.1557,32.714859000000004
964,10-903,-117.15551799999999,32.714898
965,10-904,-117.15570100000001,32.714971999999996
966,10-906,-117.155702,32.715029
967,10-907,-117.15552,32.715069
968,10-908,-117.155703,32.715143
969,10-909,-117.155521,32.715183
970,10-910,-117.155704,32.715238
971,10-912,-117.15570500000001,32.715295000000005
972,10-917,-117.155523,32.715353
973,10-919,-117.155524,32.71541
974,10-922,-117.15570600000001,32.715466
975,10-924,-117.155707,32.715523
976,10-925,-117.155525,32.715581
977,10-927,-117.155526,32.715638
978,11-300W,-117.154527,32.708909000000006
979,11-400W,-117.15454199999999,32.70987
980,11-420,-117.154526,32.710219
981,11-500W,-117.15463700000001,32.710874
982,11-520,-117.154754,32.711273999999996
983,11-522,-117.15475500000001,32.711372
984,11-706,-117.154775,32.712756
985,11-708,-117.154776,32.712852000000005
986,11-710,-117.154777,32.712948
987,11-711,-117.154596,32.713045
988,11-712,-117.154779,32.71314
989,11-715,-117.154598,32.713237
990,11-717,-117.154598,32.713333
991,11-718,-117.154776,32.712852000000005
992,11-720,-117.15477800000001,32.713044000000004
993,11-722,-117.15478,32.713236
994,11-723,-117.15459299999999,32.712758
995,11-724,-117.154776,32.712852000000005
996,11-725,-117.15459299999999,32.712758
997,11-802,-117.154785,32.71382
998,11-814,-117.15478600000002,32.713916999999995
999,11-817,-117.154604,32.714014
1000,11-818,-117.15478700000001,32.714128
1001,11-819,-117.154606,32.714225
1002,11-820,-117.154789,32.71434
1003,11-821,-117.15460700000001,32.714437
1004,11-823,-117.15460800000001,32.714552000000005
1005,11-911,-117.15461200000001,32.714942
1006,11-915,-117.154614,32.715132000000004
1007,11-917,-117.15461599999999,32.715322
1008,13-502,-117.15293899999999,32.710685
1009,13-504,-117.152925,32.710573
1010,13-506,-117.15292600000001,32.710633
1011,13-508,-117.15292600000001,32.710692
1012,13-510,-117.152927,32.710772
1013,13-512,-117.152928,32.710832
1014,13-514,-117.152928,32.710892
1015,13-526,-117.152929,32.710952
1016,13-528,-117.15293,32.711011
1017,13-530,-117.15293,32.711071000000004
1018,13-532,-117.15293100000001,32.711131
1019,13-534,-117.15293100000001,32.711191
1020,13-536,-117.152932,32.711271
1021,13-538,-117.152933,32.71133
1022,13-540,-117.152934,32.71139
1023,13-600,-117.152869,32.711675
1024,13-602,-117.152869,32.711675
1025,13-604,-117.15287,32.711896
1026,13-606,-117.152846,32.711888
1027,13-608,-117.152821,32.711960999999995
1028,13-610,-117.15281499999999,32.711969
1029,13-614,-117.152763,32.71212
1030,13-616,-117.152763,32.71212
1031,13-624,-117.15272900000001,32.712416
1032,13-700W1,-117.152809,32.712961
1033,13-700W2,-117.15328799999999,32.713941999999996
1034,13-701,-117.152776,32.712902
1035,13-703,-117.15281599999999,32.712971
1036,13-705,-117.152322,32.712693
1037,13-707,-117.15236200000001,32.71277
1038,13-709,-117.152778,32.713152
1039,13-711,-117.15277900000001,32.713382
1040,13-717,-117.15276999999999,32.713206
1041,13-719,-117.152723,32.713313
1042,13-721,-117.153048,32.71345
1043,13-723,-117.15278799999999,32.713390999999994
1044,13-817,-117.15278300000001,32.714081
1045,13-821,-117.15278300000001,32.714215
1046,13-827,-117.15278400000001,32.714253
1047,13-829,-117.15278400000001,32.714292
1048,13-833,-117.15278400000001,32.714445
1049,13-835,-117.15278500000001,32.714521999999995
1050,13-837,-117.15278500000001,32.714618
1051,14-209,-117.151801,32.707692
1052,14-213,-117.151802,32.708018
1053,14-401,-117.151825,32.709957
1054,14-506,-117.151948,32.711094
1055,14-508,-117.151999,32.711061
1056,14-510,-117.15201100000002,32.711102000000004
1057,14-512,-117.152026,32.711106
1058,14-514,-117.152032,32.711119000000004
1059,14-516,-117.151903,32.711193
1060,14-518,-117.15196,32.711179
1061,14-520,-117.151877,32.711242
1062,14-521,-117.15183400000001,32.710677000000004
1063,14-522,-117.15185100000001,32.711284
1064,14-523,-117.151835,32.710836
1065,14-524,-117.151909,32.711333
1066,14-525,-117.15183700000001,32.711015
1067,14-603,-117.15184599999999,32.7117
1068,14-605,-117.151848,32.711819
1069,14-607,-117.15185,32.711918
1070,14-609,-117.151852,32.712036
1071,14-611,-117.151854,32.712134999999996
1072,14-613,-117.15185600000001,32.712253999999994
1073,14-615,-117.151858,32.712353
1074,14-617,-117.15186100000001,32.712472
1075,14-700,-117.152046,32.712733
1076,14-702,-117.152047,32.712790000000005
1077,14-704,-117.152047,32.712848
1078,14-706,-117.152048,32.712905
1079,14-707,-117.151866,32.712945
1080,14-708,-117.152048,32.71302
1081,14-709,-117.151867,32.71306
1082,14-710,-117.152049,32.713135
1083,14-713,-117.151867,32.713175
1084,14-715,-117.151868,32.71329
1085,14-716,-117.152051,32.713346
1086,14-717,-117.15186899999999,32.713405
1087,14-718,-117.152052,32.713462
1088,14-719,-117.15187,32.71352
1089,14-720,-117.152052,32.713577
1090,14-722,-117.152046,32.713423999999996
1091,14-809,-117.15187399999999,32.714046
1092,14-811,-117.15187399999999,32.714123
1093,14-813,-117.151875,32.7142
1094,14-815,-117.151875,32.714257
1095,14-817,-117.151876,32.714334
1096,14-819,-117.151876,32.714392
1097,14-821,-117.151877,32.714468
1098,14-823,-117.151877,32.714526
1099,14-825,-117.151878,32.714603000000004
1100,14-911,-117.15187900000001,32.714821
1101,14-913,-117.15188,32.714898
1102,14-915,-117.15188,32.714954999999996
1103,14-917,-117.151881,32.715031
1104,14-919,-117.151881,32.715088
1105,14-921,-117.151882,32.715164
1106,14-923,-117.151882,32.71524
1107,14-925,-117.15188300000001,32.715297
1108,14-927,-117.15188300000001,32.715373
1109,14-929,-117.15188300000001,32.71543
1110,14-931,-117.15188400000001,32.715507
1111,14-933,-117.15188400000001,32.715564
1112,14-935,-117.15188500000001,32.71564
1113,15-303,-117.15026200000001,32.708905
1114,15-305,-117.150267,32.709215
1115,15-400,-117.15045900000001,32.709734999999995
1116,15-402,-117.15032099999999,32.70975
1117,15-602,-117.150108,32.711671
1118,15-604,-117.14989299999999,32.711815
1119,15-606,-117.149573,32.712263
1120,15-608,-117.149902,32.711836
1121,15-610,-117.149818,32.712107
1122,15-612,-117.15026499999999,32.712013
1123,15-614,-117.149948,32.712034
1124,15-618,-117.14988500000001,32.712109000000005
1125,15-620,-117.14989299999999,32.712101000000004
1126,15-621,-117.150292,32.712133
1127,15-623,-117.15029299999999,32.712214
1128,15-700,-117.15048300000001,32.712694
1129,15-702,-117.15048300000001,32.712732
1130,15-704,-117.15048300000001,32.71277
1131,15-706,-117.150484,32.712807
1132,15-708,-117.150484,32.712845
1133,15-710,-117.150485,32.712902
1134,15-711,-117.15030300000001,32.712922
1135,15-712,-117.150485,32.712977
1136,15-713,-117.150304,32.712996999999994
1137,15-714,-117.15048600000001,32.713053
1138,15-715,-117.150304,32.713073
1139,15-716,-117.15048700000001,32.713161
1140,15-721,-117.150306,32.713203
1141,15-722,-117.150488,32.713243
1142,15-723,-117.150306,32.713284
1143,15-724,-117.150489,32.713324
1144,15-725,-117.15030700000001,32.713366
1145,15-726,-117.15048999999999,32.713425
1146,15-728,-117.15048999999999,32.713466
1147,15-730,-117.15049099999999,32.713506
1148,15-732,-117.15049099999999,32.713547
1149,15-734,-117.15049199999999,32.713588
1150,15-736,-117.15049199999999,32.713628
1151,15-820,-117.150493,32.713758
1152,15-822,-117.150494,32.713815000000004
1153,15-824,-117.15049499999999,32.713873
1154,15-826,-117.15049499999999,32.713949
1155,15-828,-117.150497,32.714063
1156,15-829,-117.15031499999999,32.714103
1157,15-830,-117.150498,32.714211
1158,15-831,-117.15031699999999,32.714271999999994
1159,15-835,-117.150318,32.714392
1160,15-839,-117.150319,32.714512
1161,15-843,-117.15032,32.714632
1162,15-902,-117.150504,32.714865
1163,15-904,-117.15050500000001,32.714921999999994
1164,15-906,-117.15050500000001,32.71496
1165,15-908,-117.15050500000001,32.715016999999996
1166,15-910,-117.15050600000001,32.715056
1167,15-912,-117.15050600000001,32.715113
1168,15-914,-117.15050600000001,32.715151
1169,15-916,-117.150507,32.715208000000004
1170,15-918,-117.150507,32.715246
1171,15-920,-117.150507,32.715303999999996
1172,15-922,-117.150508,32.715342
1173,15-924,-117.150396,32.715358
1174,15-926,-117.150508,32.715399
1175,15-928,-117.150508,32.715437
1176,15-930,-117.15050900000001,32.715495000000004
1177,15-932,-117.15050900000001,32.715533
1178,15-934,-117.15050900000001,32.71559
1179,15-936,-117.15051000000001,32.715628
1180,15-938,-117.15051000000001,32.715685
1181,16-1004,-117.14959099999999,32.71595
1182,16-1006,-117.149592,32.716086
1183,16-1007,-117.14938899999999,32.71606
1184,16-1009,-117.149404,32.716063
1185,16-1011,-117.149501,32.716120000000004
1186,16-1012,-117.14936200000001,32.716384000000005
